# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.761
# Requested Duration (s):,5.0
# Actual Duration (s):,5.047
# REST Calibration:,831.4595862068991,832.6049655172403,833.6698965517227
# MAX Calibration:,875.0000,896.0000,903.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,-0.010555,-0.009543,-0.009662
1,-0.010555,-0.041091,-0.009662
2,-0.033523,-0.009543,0.004761
3,-0.010555,-0.009543,0.004761
4,0.012412,-0.009543,0.004761
5,-0.079457,-0.009543,-0.009662
6,-0.05649,-0.025317,-0.024086
7,-0.010555,-0.009543,-0.024086
8,0.035379,-0.025317,-0.03851
9,-0.033523,-0.009543,-0.009662
10,-0.033523,-0.025317,0.004761
11,-0.033523,-0.009543,-0.024086
12,0.035379,-0.009543,-0.009662
13,-0.033523,-0.009543,0.004761
14,-0.010555,0.006231,0.004761
15,0.012412,-0.025317,-0.009662
16,0.012412,-0.009543,0.004761
17,0.058346,0.006231,0.004761
18,0.035379,-0.009543,-0.009662
19,0.012412,0.006231,-0.024086
20,0.035379,-0.009543,0.004761
21,0.012412,-0.009543,0.019185
22,-0.033523,0.006231,-0.009662
23,0.012412,0.022005,0.019185
24,0.058346,-0.009543,0.004761
25,0.012412,0.006231,-0.009662
26,0.058346,-0.009543,-0.009662
27,0.035379,-0.009543,-0.009662
28,-0.010555,-0.041091,-0.024086
29,0.058346,0.006231,0.004761
30,-0.010555,-0.025317,0.019185
31,0.035379,-0.009543,0.004761
32,0.035379,-0.009543,0.004761
33,0.012412,-0.009543,-0.024086
34,-0.010555,-0.025317,-0.009662
35,0.012412,0.006231,0.004761
36,0.035379,-0.025317,-0.009662
37,0.035379,-0.025317,-0.024086
38,0.012412,-0.009543,-0.009662
39,0.035379,0.006231,0.019185
40,-0.102424,0.006231,-0.009662
41,-0.102424,-0.041091,0.004761
42,-0.05649,0.006231,0.004761
43,-0.033523,-0.009543,0.004761
44,-0.033523,-0.009543,-0.009662
45,-0.033523,0.006231,-0.009662
46,-0.010555,-0.025317,0.004761
47,0.012412,-0.009543,0.004761
48,0.035379,-0.009543,-0.009662
49,0.012412,-0.009543,-0.009662
50,0.035379,0.006231,-0.024086
51,0.081313,-0.009543,-0.03851
52,0.058346,-0.009543,-0.009662
53,0.058346,-0.009543,-0.009662
54,0.012412,-0.009543,-0.009662
55,0.035379,-0.009543,0.019185
56,0.012412,0.022005,0.004761
57,-0.010555,-0.009543,0.004761
58,0.035379,-0.009543,0.004761
59,0.035379,-0.009543,0.004761
60,0.012412,-0.009543,-0.009662
61,0.012412,0.006231,0.019185
62,0.035379,-0.009543,0.004761
63,0.035379,-0.025317,-0.009662
64,0.012412,-0.025317,-0.024086
65,-0.05649,0.006231,0.019185
66,-0.033523,0.006231,0.004761
67,0.012412,0.006231,-0.009662
68,-0.05649,-0.025317,-0.009662
69,-0.05649,-0.025317,-0.009662
70,-0.033523,0.006231,-0.009662
71,-0.033523,-0.009543,0.004761
72,-0.033523,-0.009543,-0.009662
73,0.127248,-0.009543,-0.009662
74,-0.010555,0.006231,-0.009662
75,0.058346,-0.025317,0.004761
76,-0.033523,-0.025317,0.004761
77,-0.010555,-0.025317,0.004761
78,0.012412,-0.009543,-0.009662
79,0.035379,-0.009543,-0.024086
80,-0.033523,-0.009543,0.019185
81,0.012412,0.006231,-0.009662
82,-0.010555,-0.009543,0.004761
83,0.012412,-0.025317,0.004761
84,-0.010555,-0.009543,0.019185
85,-0.010555,0.006231,0.004761
86,0.058346,-0.009543,0.004761
87,0.035379,-0.009543,0.004761
88,-0.010555,-0.009543,-0.009662
89,0.012412,-0.025317,-0.024086
90,0.035379,-0.009543,-0.03851
91,0.035379,0.006231,-0.024086
92,0.012412,-0.025317,-0.024086
93,-0.010555,-0.009543,-0.009662
94,0.012412,0.006231,-0.009662
95,-0.033523,-0.009543,-0.009662
96,-0.05649,-0.009543,-0.03851
97,-0.010555,-0.009543,-0.009662
98,-0.010555,-0.009543,0.019185
99,-0.010555,-0.009543,0.004761
100,-0.010555,-0.025317,-0.009662
101,-0.010555,-0.009543,0.019185
102,0.058346,0.006231,0.004761
103,-0.010555,-0.025317,0.004761
104,0.035379,0.006231,-0.009662
105,-0.033523,0.006231,-0.009662
106,-0.010555,-0.009543,-0.024086
107,0.012412,0.006231,-0.024086
