# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.894
# Requested Duration (s):,5.0
# Actual Duration (s):,5.048
# REST Calibration:,831.4595862068991,832.6049655172403,833.6698965517227
# MAX Calibration:,875.0000,896.0000,903.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.012412,0.006231,-0.024086
1,-0.033523,-0.025317,0.004761
2,-0.033523,-0.025317,-0.009662
3,-0.05649,-0.009543,-0.009662
4,-0.010555,-0.025317,-0.009662
5,-0.010555,-0.009543,0.004761
6,-0.033523,-0.025317,0.004761
7,-0.033523,-0.025317,0.004761
8,0.035379,-0.025317,0.004761
9,-0.079457,-0.009543,-0.009662
10,-0.010555,-0.025317,-0.009662
11,-0.010555,-0.009543,-0.024086
12,0.035379,-0.025317,-0.009662
13,-0.05649,-0.009543,0.004761
14,0.012412,-0.025317,0.004761
15,0.012412,-0.025317,-0.024086
16,0.058346,-0.009543,-0.009662
17,0.035379,-0.009543,-0.024086
18,0.035379,-0.009543,-0.009662
19,-0.010555,-0.009543,-0.009662
20,0.035379,-0.009543,0.019185
21,0.012412,0.006231,0.004761
22,0.035379,-0.009543,0.019185
23,0.035379,0.006231,0.004761
24,0.012412,0.006231,-0.009662
25,-0.010555,-0.009543,0.004761
26,0.035379,-0.009543,-0.009662
27,-0.010555,-0.009543,-0.024086
28,0.012412,-0.009543,-0.009662
29,-0.010555,-0.025317,0.004761
30,-0.05649,-0.009543,0.004761
31,0.012412,-0.009543,0.004761
32,0.012412,-0.009543,-0.024086
33,-0.010555,-0.009543,0.004761
34,-0.033523,0.006231,0.004761
35,0.012412,-0.009543,-0.009662
36,-0.010555,-0.009543,-0.009662
37,-0.010555,-0.041091,0.004761
38,-0.010555,-0.009543,0.004761
39,-0.010555,-0.025317,-0.009662
40,-0.010555,-0.025317,-0.024086
41,-0.033523,-0.041091,-0.009662
42,0.012412,-0.009543,0.004761
43,0.058346,-0.009543,-0.009662
44,-0.010555,0.006231,-0.009662
45,0.012412,0.006231,-0.009662
46,0.035379,-0.009543,-0.009662
47,0.035379,-0.025317,-0.009662
48,0.012412,-0.009543,-0.009662
49,0.035379,-0.025317,0.004761
50,0.058346,-0.025317,0.019185
51,-0.010555,-0.009543,0.004761
52,-0.010555,0.006231,0.004761
53,0.012412,0.006231,-0.024086
54,-0.010555,-0.025317,-0.009662
55,-0.033523,0.006231,0.004761
56,-0.033523,-0.009543,-0.024086
57,-0.010555,-0.025317,-0.009662
58,0.012412,-0.009543,-0.009662
59,-0.033523,-0.041091,-0.009662
60,-0.010555,-0.025317,-0.024086
61,0.012412,-0.025317,0.004761
62,0.012412,-0.009543,-0.024086
63,-0.010555,-0.009543,-0.009662
64,0.012412,0.006231,0.004761
65,0.035379,0.006231,-0.009662
66,-0.010555,0.006231,-0.009662
67,-0.010555,0.006231,0.004761
68,0.035379,-0.009543,0.019185
69,0.035379,-0.009543,-0.009662
70,-0.010555,0.006231,-0.009662
71,0.012412,-0.025317,-0.009662
72,0.012412,-0.025317,0.004761
73,-0.010555,-0.009543,0.004761
74,-0.010555,-0.009543,0.004761
75,-0.010555,-0.009543,-0.009662
76,0.012412,-0.009543,0.004761
77,-0.010555,-0.009543,-0.009662
78,0.012412,-0.009543,-0.024086
79,0.035379,-0.009543,-0.024086
80,0.035379,0.006231,0.033609
81,0.012412,0.006231,0.004761
82,0.012412,-0.009543,0.004761
83,0.058346,-0.009543,0.004761
84,-0.010555,-0.009543,-0.009662
85,0.012412,-0.025317,-0.009662
86,-0.05649,-0.025317,0.004761
87,-0.010555,-0.009543,-0.009662
88,0.035379,-0.009543,0.004761
89,-0.010555,-0.025317,-0.009662
90,0.012412,0.006231,-0.024086
91,-0.010555,0.006231,-0.024086
92,-0.033523,-0.009543,-0.024086
93,-0.033523,-0.009543,-0.024086
94,0.012412,-0.025317,-0.024086
95,-0.010555,0.006231,-0.024086
96,-0.010555,-0.025317,0.004761
97,-0.010555,-0.009543,0.033609
98,0.012412,-0.009543,-0.009662
99,0.012412,-0.025317,0.004761
100,0.012412,-0.025317,0.004761
101,-0.05649,0.006231,0.004761
102,0.058346,-0.025317,-0.009662
103,-0.010555,-0.009543,-0.024086
104,0.012412,-0.025317,0.019185
105,-0.010555,-0.009543,0.004761
106,0.035379,-0.009543,0.004761
107,0.035379,-0.009543,0.004761
108,0.012412,-0.025317,0.004761
109,0.035379,0.006231,0.019185
110,0.035379,-0.009543,0.019185
111,0.035379,-0.009543,0.019185
112,0.012412,0.006231,0.019185
113,-0.010555,0.006231,0.019185
114,-0.033523,-0.025317,-0.009662
115,-0.010555,-0.009543,-0.024086
116,-0.010555,-0.025317,-0.03851
117,-0.033523,-0.025317,-0.03851
118,-0.033523,-0.009543,-0.024086
119,-0.033523,-0.025317,-0.024086
120,-0.033523,0.006231,-0.009662
121,0.012412,-0.009543,-0.009662
122,0.035379,0.006231,0.004761
123,0.035379,-0.025317,0.004761
124,-0.033523,-0.009543,0.004761
125,-0.033523,-0.009543,-0.009662
126,-0.010555,-0.025317,-0.009662
127,0.035379,-0.041091,-0.024086
128,0.012412,-0.009543,-0.024086
129,0.035379,0.006231,-0.024086
130,0.012412,-0.009543,-0.009662
131,0.035379,-0.025317,-0.009662
132,0.012412,-0.009543,-0.009662
133,0.058346,0.006231,-0.009662
134,0.035379,0.006231,0.004761
135,0.012412,-0.009543,0.004761
136,0.012412,-0.025317,0.004761
137,0.035379,-0.009543,0.004761
138,-0.010555,-0.009543,0.004761
139,0.012412,-0.025317,-0.009662
140,-0.033523,-0.025317,-0.009662
141,0.035379,-0.009543,-0.03851
142,-0.010555,-0.009543,0.004761
143,0.012412,-0.025317,-0.009662
144,-0.05649,-0.009543,-0.009662
145,-0.010555,-0.009543,-0.009662
146,0.035379,-0.009543,-0.009662
147,-0.010555,-0.009543,0.004761
148,-0.033523,0.006231,-0.009662
149,-0.010555,-0.009543,0.019185
150,-0.010555,0.006231,0.004761
151,-0.033523,0.006231,0.033609
152,-0.010555,-0.009543,0.019185
153,0.012412,-0.009543,0.019185
154,0.035379,-0.025317,-0.009662
155,-0.033523,-0.009543,0.004761
156,-0.05649,-0.009543,-0.009662
157,0.012412,-0.025317,-0.009662
158,0.058346,-0.025317,0.004761
159,-0.033523,-0.009543,-0.009662
160,-0.033523,0.006231,-0.009662
161,0.012412,-0.009543,-0.009662
162,-0.010555,-0.025317,-0.024086
163,-0.010555,-0.009543,-0.024086
164,-0.033523,-0.025317,-0.009662
165,0.058346,-0.009543,-0.009662
166,0.012412,-0.025317,-0.009662
167,-0.010555,-0.025317,-0.024086
168,0.012412,-0.009543,-0.009662
169,0.012412,-0.009543,-0.009662
170,-0.010555,-0.009543,-0.009662
171,-0.033523,-0.009543,0.004761
172,-0.033523,-0.009543,0.004761
173,-0.033523,-0.025317,0.004761
174,0.012412,-0.009543,0.019185
175,-0.010555,-0.025317,0.004761
176,0.035379,0.006231,0.019185
177,-0.079457,-0.009543,-0.009662
178,-0.010555,-0.009543,-0.009662
179,0.012412,-0.009543,-0.009662
180,0.012412,0.006231,0.004761
181,-0.010555,-0.009543,-0.009662
182,-0.010555,-0.025317,-0.024086
183,0.012412,-0.009543,-0.03851
184,0.012412,-0.025317,-0.024086
185,-0.010555,-0.025317,0.004761
186,-0.010555,-0.025317,-0.024086
187,-0.033523,-0.009543,-0.024086
188,0.012412,-0.009543,-0.024086
189,0.012412,-0.009543,-0.024086
190,-0.010555,-0.025317,-0.024086
191,0.012412,-0.025317,-0.009662
192,-0.010555,0.006231,-0.024086
193,-0.010555,-0.009543,-0.009662
194,0.081313,-0.009543,0.019185
195,0.10428,0.006231,0.019185
196,0.035379,0.006231,0.019185
197,-0.010555,-0.009543,0.033609
198,0.058346,-0.009543,0.019185
199,0.012412,0.006231,0.004761
200,0.012412,0.006231,0.019185
201,0.012412,0.006231,0.004761
202,-0.05649,0.006231,0.004761
203,-0.010555,0.006231,-0.024086
204,0.012412,-0.009543,0.004761
205,-0.033523,-0.009543,0.004761
206,-0.010555,-0.009543,-0.009662
207,-0.05649,0.006231,-0.024086
208,-0.033523,0.006231,0.004761
209,0.012412,-0.009543,-0.009662
210,0.012412,-0.025317,-0.009662
211,-0.010555,-0.025317,-0.024086
212,-0.010555,-0.025317,-0.03851
213,-0.010555,-0.025317,-0.024086
214,0.058346,-0.009543,-0.009662
215,-0.010555,-0.025317,-0.009662
216,0.012412,0.006231,0.004761
217,0.012412,0.006231,0.004761
218,0.035379,-0.009543,0.019185
219,0.012412,-0.009543,0.019185
220,0.012412,0.006231,0.019185
221,0.058346,0.006231,0.019185
222,0.035379,-0.009543,0.019185
223,0.012412,-0.009543,0.033609
224,0.012412,-0.025317,0.019185
225,0.081313,-0.009543,0.004761
226,0.035379,0.006231,0.004761
227,-0.033523,-0.009543,-0.009662
228,-0.033523,-0.025317,0.004761
229,-0.010555,-0.041091,-0.009662
230,0.012412,-0.041091,-0.024086
231,0.035379,-0.009543,-0.024086
232,-0.05649,0.006231,0.004761
233,0.012412,-0.009543,0.004761
234,-0.010555,-0.009543,0.004761
235,0.012412,-0.025317,-0.009662
236,-0.05649,-0.025317,-0.009662
237,-0.010555,-0.025317,-0.009662
238,-0.010555,-0.009543,0.004761
239,-0.010555,-0.009543,0.004761
240,-0.010555,0.022005,0.004761
241,-0.010555,-0.009543,0.019185
242,0.035379,-0.025317,0.004761
243,0.012412,-0.025317,0.004761
244,-0.010555,0.006231,-0.009662
245,0.058346,0.006231,-0.009662
246,0.035379,-0.025317,-0.024086
247,-0.033523,-0.041091,-0.024086
248,0.035379,-0.025317,-0.024086
249,-0.010555,-0.009543,-0.024086
250,-0.010555,-0.009543,-0.024086
251,0.012412,-0.009543,0.004761
252,0.012412,-0.009543,-0.009662
253,0.035379,-0.025317,0.004761
254,0.012412,-0.025317,0.004761
255,-0.010555,-0.025317,0.019185
256,0.058346,0.006231,0.048033
257,0.035379,0.006231,0.033609
258,0.012412,0.006231,0.033609
259,0.012412,-0.009543,0.033609
260,0.035379,-0.009543,-0.009662
261,0.012412,0.006231,-0.009662
262,-0.033523,0.006231,-0.03851
263,-0.033523,0.006231,-0.052934
264,-0.05649,-0.009543,-0.052934
265,-0.010555,-0.009543,-0.052934
266,-0.010555,-0.009543,-0.024086
267,0.012412,-0.041091,-0.009662
268,-0.010555,-0.072639,-0.009662
269,-0.033523,-0.025317,0.019185
270,-0.033523,-0.009543,0.033609
271,-0.010555,-0.009543,0.004761
272,0.058346,-0.009543,0.004761
273,0.012412,-0.009543,0.004761
274,-0.033523,-0.009543,-0.009662
275,-0.010555,-0.009543,0.019185
276,-0.010555,-0.009543,0.004761
277,0.058346,-0.025317,0.004761
278,-0.010555,-0.009543,0.033609
279,0.012412,0.006231,0.033609
280,0.058346,0.022005,0.048033
281,0.012412,0.006231,0.033609
282,0.035379,-0.009543,0.048033
283,0.058346,0.022005,0.019185
284,0.10428,0.006231,0.004761
285,0.035379,-0.009543,0.019185
286,0.012412,-0.009543,0.033609
287,0.035379,-0.009543,0.004761
288,-0.010555,-0.025317,-0.024086
289,-0.010555,-0.041091,-0.024086
290,-0.010555,-0.025317,-0.024086
291,-0.010555,-0.025317,-0.009662
292,0.012412,-0.009543,0.033609
293,0.058346,0.022005,0.048033
294,-0.010555,0.006231,0.048033
295,0.012412,-0.009543,0.033609
296,-0.010555,-0.009543,0.004761
297,-0.079457,-0.025317,-0.009662
298,-0.010555,0.006231,0.019185
299,0.012412,0.006231,0.019185
300,0.012412,0.022005,0.033609
301,-0.010555,0.03778,0.048033
302,-0.033523,-0.025317,-0.009662
303,-0.010555,-0.025317,-0.024086
304,-0.010555,-0.025317,-0.052934
305,-0.033523,-0.041091,-0.052934
306,0.012412,-0.041091,-0.081781
307,0.058346,-0.056865,-0.096205
308,0.012412,-0.041091,-0.081781
309,0.012412,-0.025317,-0.03851
310,-0.010555,-0.009543,-0.009662
311,-0.010555,-0.041091,0.004761
312,0.012412,-0.025317,0.004761
313,-0.010555,0.006231,0.019185
314,0.058346,0.006231,0.048033
315,0.012412,0.022005,0.062456
316,0.035379,0.006231,0.07688
317,0.035379,0.006231,0.07688
318,0.081313,0.022005,0.105728
319,0.058346,-0.009543,0.091304
320,0.058346,0.006231,0.062456
321,0.012412,-0.009543,0.033609
322,-0.033523,-0.009543,-0.009662
323,-0.05649,-0.072639,-0.081781
324,-0.079457,-0.072639,-0.096205
325,-0.05649,-0.009543,-0.067357
326,-0.05649,0.022005,-0.009662
327,-0.125391,0.03778,0.062456
328,-0.079457,0.053554,0.07688
329,-0.079457,0.03778,0.062456
330,-0.05649,0.006231,0.033609
331,-0.05649,0.006231,0.033609
332,-0.033523,-0.025317,-0.024086
333,0.058346,0.03778,-0.052934
334,0.127248,0.085102,-0.052934
335,0.150215,0.085102,-0.024086
336,0.150215,0.085102,-0.024086
337,0.10428,0.069328,-0.052934
338,0.012412,0.006231,-0.096205
339,0.012412,-0.056865,-0.067357
340,-0.033523,-0.15151,-0.052934
341,0.012412,-0.183058,-0.024086
342,0.012412,-0.056865,0.033609
343,0.035379,-0.041091,0.091304
344,-0.010555,-0.009543,0.134575
345,0.012412,0.006231,0.105728
346,-0.010555,0.006231,0.062456
347,-0.010555,0.022005,0.033609
348,-0.010555,-0.025317,-0.052934
349,-0.033523,-0.041091,-0.125052
350,-0.05649,-0.056865,-0.139476
351,-0.079457,-0.056865,-0.110629
352,-0.033523,-0.041091,-0.03851
353,0.035379,-0.025317,-0.009662
354,0.012412,-0.025317,0.004761
355,-0.033523,-0.025317,-0.024086
356,-0.033523,-0.041091,-0.067357
357,-0.05649,-0.041091,-0.110629
358,-0.05649,-0.056865,-0.081781
359,-0.033523,-0.025317,-0.009662
360,0.035379,-0.009543,0.004761
361,0.035379,0.022005,0.033609
362,-0.010555,0.006231,0.019185
363,-0.033523,-0.025317,-0.03851
364,-0.033523,-0.056865,-0.110629
365,-0.033523,-0.025317,-0.052934
366,0.058346,0.006231,0.062456
367,0.035379,0.03778,0.148999
368,0.081313,0.053554,0.221118
369,0.10428,0.069328,0.221118
370,0.035379,0.006231,0.07688
371,-0.033523,-0.025317,-0.024086
372,-0.010555,-0.041091,-0.067357
373,-0.079457,-0.041091,-0.081781
374,-0.033523,-0.025317,-0.052934
375,0.012412,0.006231,-0.009662
376,0.081313,0.006231,0.004761
377,0.058346,0.022005,0.048033
378,0.081313,0.006231,0.048033
379,0.10428,0.022005,0.048033
380,0.035379,-0.009543,0.019185
381,-0.05649,-0.041091,-0.009662
382,-0.033523,0.006231,0.019185
383,-0.033523,-0.009543,-0.024086
384,-0.033523,-0.056865,-0.067357
385,-0.010555,-0.056865,-0.096205
386,-0.033523,-0.088413,-0.139476
387,-0.010555,-0.025317,-0.139476
388,0.035379,-0.025317,-0.110629
389,0.035379,-0.009543,-0.03851
390,-0.010555,0.022005,0.07688
391,-0.033523,0.03778,0.105728
392,-0.033523,0.03778,0.148999
393,0.035379,0.022005,0.206694
394,0.081313,0.053554,0.206694
395,0.127248,0.03778,0.163423
396,0.127248,-0.025317,-0.009662
397,0.035379,-0.15151,-0.168324
398,0.081313,-0.15151,-0.182747
399,0.127248,-0.119962,-0.168324
400,0.173182,-0.056865,-0.1539
401,0.173182,-0.041091,-0.067357
402,0.127248,0.006231,0.048033
403,-0.079457,0.03778,0.148999
404,-0.102424,0.03778,0.19227
405,-0.079457,0.03778,0.105728
406,-0.125391,-0.009543,-0.024086
407,-0.21726,-0.104187,-0.168324
408,-0.240227,-0.104187,-0.211595
409,-0.21726,-0.088413,-0.1539
410,-0.05649,-0.056865,-0.096205
411,-0.010555,-0.025317,-0.052934
412,0.150215,0.022005,0.033609
413,0.150215,0.006231,0.091304
414,0.196149,0.053554,0.091304
415,0.127248,0.03778,0.105728
416,0.035379,0.03778,0.091304
417,0.012412,-0.009543,0.004761
418,-0.05649,-0.025317,-0.024086
419,-0.102424,-0.056865,-0.052934
420,-0.079457,-0.056865,-0.024086
421,0.035379,0.006231,0.091304
422,0.127248,0.053554,0.148999
423,0.150215,0.053554,0.163423
424,0.127248,0.053554,0.120151
425,0.081313,-0.025317,-0.009662
426,0.10428,-0.072639,-0.125052
427,0.127248,-0.025317,-0.096205
428,0.035379,-0.088413,-0.182747
429,0.012412,-0.072639,-0.139476
430,0.058346,-0.041091,-0.081781
431,0.012412,-0.025317,-0.081781
432,-0.033523,-0.056865,-0.081781
433,0.035379,0.006231,0.004761
434,0.058346,0.022005,0.091304
435,0.265051,0.03778,0.134575
436,0.242083,0.03778,0.120151
437,0.173182,-0.009543,0.019185
438,0.127248,-0.056865,-0.110629
439,0.058346,-0.104187,-0.240442
440,-0.171326,-0.072639,-0.139476
