# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.948
# Requested Duration (s):,5.0
# Actual Duration (s):,5.043
# REST Calibration:,831.4595862068991,832.6049655172403,833.6698965517227
# MAX Calibration:,875.0000,896.0000,903.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,-0.05649,-0.025317,0.004761
1,-0.010555,-0.009543,0.004761
2,0.012412,-0.025317,-0.009662
3,-0.010555,-0.009543,-0.009662
4,0.035379,-0.025317,-0.009662
5,0.012412,-0.056865,-0.009662
6,0.035379,-0.025317,-0.009662
7,0.035379,-0.025317,-0.009662
8,-0.033523,-0.009543,-0.009662
9,-0.010555,-0.009543,0.019185
10,-0.033523,-0.009543,0.004761
11,0.012412,0.006231,-0.009662
12,0.058346,-0.025317,-0.024086
13,-0.033523,-0.025317,-0.024086
14,-0.033523,-0.025317,-0.009662
15,0.012412,-0.009543,0.004761
16,0.035379,-0.009543,-0.009662
17,-0.010555,-0.009543,0.004761
18,0.058346,-0.025317,-0.009662
19,-0.033523,-0.025317,0.004761
20,0.058346,-0.009543,-0.009662
21,0.035379,-0.025317,-0.009662
22,0.035379,-0.009543,0.004761
23,0.012412,-0.025317,0.004761
24,0.035379,-0.009543,-0.009662
25,-0.033523,-0.009543,-0.024086
26,-0.05649,-0.009543,-0.009662
27,-0.033523,0.006231,0.004761
28,-0.010555,0.006231,-0.009662
29,0.012412,-0.009543,0.004761
30,-0.010555,0.006231,0.004761
31,-0.010555,0.006231,-0.009662
32,0.012412,-0.025317,-0.009662
33,-0.033523,-0.025317,-0.009662
34,-0.033523,-0.025317,-0.024086
35,-0.010555,-0.009543,-0.024086
36,0.012412,-0.009543,-0.009662
37,0.012412,0.006231,-0.009662
38,-0.033523,-0.025317,0.004761
39,0.012412,-0.009543,-0.009662
40,0.012412,0.006231,-0.024086
41,-0.033523,-0.009543,-0.009662
42,-0.05649,0.006231,-0.009662
43,0.012412,-0.025317,-0.009662
44,-0.010555,-0.025317,-0.009662
45,0.012412,-0.009543,0.004761
46,-0.033523,-0.025317,-0.009662
47,0.012412,-0.025317,-0.009662
48,-0.010555,-0.009543,-0.024086
49,0.012412,-0.009543,0.019185
50,-0.033523,-0.009543,0.019185
51,0.035379,-0.009543,0.004761
52,0.035379,-0.009543,0.004761
53,0.035379,-0.025317,0.019185
54,-0.010555,-0.025317,0.004761
55,0.081313,-0.009543,0.004761
56,0.058346,-0.009543,-0.009662
57,0.012412,-0.009543,-0.009662
58,-0.033523,-0.009543,0.004761
59,0.035379,-0.009543,-0.024086
60,0.058346,-0.009543,-0.009662
61,0.035379,-0.009543,-0.009662
62,-0.033523,-0.025317,0.004761
63,-0.010555,-0.025317,-0.009662
64,0.012412,-0.025317,0.004761
65,-0.010555,-0.009543,-0.009662
66,-0.010555,-0.025317,-0.009662
67,-0.033523,-0.009543,-0.024086
68,-0.010555,-0.025317,-0.009662
69,0.012412,-0.009543,-0.009662
70,-0.033523,-0.025317,0.004761
71,0.012412,-0.009543,-0.009662
72,-0.033523,0.006231,-0.009662
73,-0.010555,-0.025317,0.004761
74,-0.010555,0.006231,0.004761
75,-0.05649,-0.009543,-0.009662
76,-0.033523,0.006231,-0.009662
77,-0.05649,-0.009543,0.019185
78,0.012412,-0.009543,-0.009662
79,0.012412,-0.025317,-0.024086
80,0.035379,-0.025317,-0.024086
81,-0.05649,-0.041091,-0.024086
82,0.012412,-0.025317,-0.009662
83,-0.010555,-0.009543,-0.009662
84,0.035379,0.006231,-0.009662
85,0.035379,-0.009543,-0.009662
86,-0.010555,-0.009543,-0.009662
87,0.058346,-0.009543,-0.009662
88,0.012412,-0.009543,-0.009662
89,0.012412,0.006231,-0.009662
90,-0.010555,-0.009543,-0.009662
91,0.012412,0.006231,-0.009662
92,0.035379,-0.009543,-0.024086
93,0.035379,0.006231,0.004761
94,-0.010555,0.006231,-0.009662
95,0.012412,-0.025317,0.004761
96,0.035379,0.006231,0.004761
97,-0.033523,0.006231,0.004761
98,0.012412,-0.009543,0.004761
99,0.012412,0.006231,-0.024086
100,0.012412,-0.009543,-0.009662
101,-0.033523,-0.025317,-0.009662
102,-0.033523,-0.025317,-0.009662
103,-0.010555,-0.009543,-0.009662
104,-0.033523,-0.009543,-0.009662
105,-0.033523,-0.009543,-0.009662
106,-0.033523,-0.009543,-0.009662
107,0.012412,0.006231,-0.009662
108,-0.010555,0.006231,0.004761
109,0.012412,-0.009543,0.019185
110,-0.010555,-0.009543,0.019185
111,-0.05649,0.006231,-0.009662
112,-0.010555,-0.025317,0.004761
113,-0.033523,-0.025317,-0.009662
114,-0.05649,-0.025317,-0.009662
115,-0.05649,-0.009543,-0.009662
116,0.012412,-0.009543,-0.009662
117,0.035379,-0.025317,-0.024086
118,0.035379,-0.025317,0.004761
119,-0.010555,-0.009543,0.004761
120,0.035379,0.006231,0.019185
121,-0.010555,-0.041091,0.019185
122,-0.010555,-0.025317,0.004761
123,-0.010555,-0.056865,-0.009662
124,-0.010555,-0.009543,-0.009662
125,0.012412,-0.025317,-0.009662
126,0.012412,-0.009543,-0.009662
127,0.081313,-0.009543,-0.009662
128,0.012412,-0.009543,-0.024086
129,-0.033523,-0.009543,-0.024086
130,0.012412,-0.025317,-0.024086
131,-0.033523,-0.025317,-0.009662
132,-0.05649,-0.025317,-0.009662
133,-0.033523,-0.009543,0.004761
134,-0.033523,-0.009543,-0.009662
135,-0.010555,-0.009543,-0.009662
136,-0.05649,-0.025317,-0.024086
137,-0.05649,-0.009543,-0.009662
138,0.012412,-0.025317,0.004761
139,-0.010555,-0.025317,-0.009662
140,-0.05649,-0.025317,-0.024086
141,-0.079457,-0.009543,-0.024086
142,-0.033523,-0.025317,0.004761
143,-0.033523,-0.025317,-0.009662
144,0.012412,-0.025317,0.033609
145,0.012412,-0.009543,0.004761
146,-0.010555,-0.009543,0.004761
147,0.058346,-0.009543,0.004761
148,0.035379,-0.009543,0.019185
149,0.035379,0.022005,0.004761
150,-0.033523,-0.025317,-0.009662
151,-0.010555,-0.025317,0.004761
152,-0.010555,-0.025317,0.004761
153,-0.010555,-0.009543,-0.024086
154,0.035379,-0.025317,-0.009662
155,0.081313,-0.009543,0.004761
156,0.035379,-0.025317,0.004761
157,0.035379,-0.025317,0.004761
158,0.012412,0.006231,-0.009662
159,0.035379,-0.009543,0.004761
160,-0.033523,-0.025317,-0.024086
161,-0.010555,-0.025317,-0.024086
162,0.058346,-0.025317,-0.009662
163,-0.010555,-0.025317,-0.009662
164,-0.033523,-0.009543,-0.009662
165,-0.033523,0.006231,0.019185
166,0.035379,-0.009543,0.004761
167,-0.010555,0.006231,0.004761
168,-0.05649,-0.009543,-0.009662
169,-0.033523,-0.025317,0.004761
170,-0.010555,-0.009543,0.004761
171,0.035379,-0.009543,0.019185
172,-0.033523,-0.009543,-0.009662
173,-0.05649,-0.025317,-0.009662
174,0.035379,-0.009543,-0.03851
175,-0.010555,-0.025317,-0.024086
176,-0.05649,-0.025317,-0.03851
177,-0.033523,-0.009543,-0.024086
178,0.012412,-0.025317,-0.024086
179,0.012412,-0.025317,-0.024086
180,-0.033523,-0.009543,-0.024086
181,0.035379,-0.025317,-0.024086
182,0.035379,-0.025317,-0.024086
183,-0.010555,-0.009543,0.004761
184,-0.033523,0.006231,0.033609
185,0.012412,-0.009543,0.062456
186,0.012412,0.03778,0.019185
187,0.035379,0.006231,0.033609
188,0.035379,-0.025317,0.033609
189,0.012412,0.006231,0.019185
190,0.035379,0.006231,0.004761
191,-0.033523,-0.009543,-0.009662
192,-0.010555,-0.041091,-0.052934
193,0.012412,-0.009543,-0.03851
194,0.012412,-0.009543,-0.009662
195,-0.010555,-0.009543,-0.009662
196,-0.033523,-0.041091,-0.024086
197,0.035379,-0.025317,-0.009662
198,0.035379,0.006231,0.019185
199,0.058346,0.006231,0.019185
200,-0.010555,-0.009543,0.004761
201,0.012412,-0.009543,-0.009662
202,-0.010555,-0.009543,-0.024086
203,-0.033523,-0.009543,-0.024086
204,-0.05649,-0.009543,-0.024086
205,0.035379,-0.009543,-0.009662
206,0.012412,-0.009543,-0.009662
207,-0.033523,-0.025317,-0.052934
208,-0.010555,-0.009543,-0.052934
209,0.058346,-0.025317,-0.024086
210,-0.033523,-0.025317,-0.009662
211,-0.102424,-0.025317,0.004761
212,0.012412,0.006231,0.033609
213,-0.010555,-0.009543,0.019185
214,-0.010555,0.006231,0.033609
215,-0.010555,-0.009543,0.048033
216,-0.010555,-0.025317,0.019185
217,0.035379,-0.009543,0.019185
218,0.012412,0.006231,0.033609
219,0.035379,-0.025317,0.004761
220,0.012412,-0.009543,-0.024086
221,-0.033523,-0.041091,-0.03851
222,0.035379,-0.009543,-0.03851
223,0.012412,-0.009543,-0.03851
224,0.012412,-0.041091,-0.024086
225,0.012412,-0.025317,-0.024086
226,-0.033523,-0.009543,-0.009662
227,-0.010555,-0.009543,0.019185
228,-0.010555,-0.025317,0.004761
229,0.012412,-0.025317,-0.009662
230,0.035379,-0.025317,-0.009662
231,0.012412,-0.009543,-0.009662
232,0.012412,0.006231,-0.009662
233,0.058346,-0.025317,-0.009662
234,0.058346,-0.009543,0.004761
235,-0.033523,-0.025317,0.004761
236,0.035379,-0.009543,0.019185
237,0.012412,-0.025317,0.019185
238,0.012412,-0.009543,-0.009662
239,-0.010555,0.006231,0.033609
240,-0.05649,-0.009543,0.048033
241,0.035379,0.006231,0.019185
242,0.012412,0.006231,0.004761
243,-0.010555,0.006231,-0.009662
244,-0.033523,-0.025317,-0.052934
245,-0.05649,-0.041091,-0.03851
246,-0.033523,-0.025317,-0.052934
247,-0.05649,-0.041091,-0.03851
248,-0.010555,-0.041091,-0.009662
249,0.012412,-0.009543,0.019185
250,-0.033523,0.006231,0.019185
251,0.035379,0.006231,0.048033
252,0.081313,0.006231,0.07688
253,0.081313,0.022005,0.062456
254,0.058346,0.022005,0.048033
255,0.012412,0.006231,-0.009662
256,-0.05649,-0.041091,-0.067357
257,-0.05649,-0.072639,-0.110629
258,-0.102424,-0.041091,-0.110629
259,0.012412,-0.041091,-0.096205
260,-0.010555,-0.025317,-0.052934
261,0.012412,0.006231,-0.03851
262,0.035379,-0.009543,0.019185
263,0.058346,-0.009543,0.004761
264,0.012412,-0.009543,0.033609
265,-0.010555,-0.009543,0.033609
266,0.012412,0.006231,0.048033
267,0.035379,-0.025317,0.019185
268,0.058346,-0.009543,-0.009662
269,0.012412,-0.009543,-0.009662
270,-0.033523,-0.025317,-0.009662
271,-0.033523,-0.025317,-0.03851
272,-0.010555,-0.025317,-0.03851
273,-0.010555,-0.025317,-0.024086
274,-0.033523,-0.009543,-0.024086
275,-0.033523,-0.009543,-0.024086
276,-0.05649,-0.041091,-0.024086
277,-0.033523,-0.025317,0.004761
278,-0.05649,0.006231,0.019185
279,-0.010555,0.006231,0.033609
280,0.035379,-0.009543,0.048033
281,-0.010555,-0.025317,0.019185
282,0.012412,-0.009543,-0.009662
283,0.012412,-0.025317,-0.009662
284,-0.010555,-0.009543,-0.024086
285,-0.010555,-0.025317,-0.052934
286,0.012412,-0.009543,-0.052934
287,-0.033523,-0.025317,-0.024086
288,0.058346,-0.025317,-0.009662
289,-0.010555,0.006231,-0.009662
290,0.058346,-0.009543,0.004761
291,0.081313,-0.025317,0.004761
292,-0.010555,-0.009543,-0.009662
293,-0.079457,-0.041091,-0.009662
294,-0.05649,-0.025317,-0.03851
295,-0.010555,-0.009543,-0.024086
296,-0.033523,-0.025317,-0.024086
297,0.012412,0.006231,0.004761
298,0.012412,-0.025317,0.004761
299,0.012412,-0.009543,-0.009662
300,0.012412,-0.025317,-0.009662
301,-0.033523,-0.009543,0.004761
302,0.012412,0.006231,0.048033
303,0.035379,0.006231,0.048033
304,0.012412,0.022005,0.033609
305,0.012412,0.006231,0.048033
306,-0.033523,-0.009543,0.048033
307,-0.010555,-0.009543,0.033609
308,-0.05649,-0.025317,0.004761
309,-0.033523,-0.009543,0.004761
310,-0.010555,-0.025317,-0.03851
311,-0.05649,-0.009543,-0.009662
312,-0.033523,-0.025317,-0.009662
313,-0.05649,-0.025317,-0.052934
314,-0.010555,-0.025317,-0.024086
315,0.081313,-0.009543,-0.009662
316,-0.033523,-0.009543,-0.024086
317,0.035379,0.006231,-0.024086
318,0.012412,0.006231,-0.03851
319,0.012412,-0.009543,-0.024086
320,0.012412,-0.009543,-0.009662
321,0.081313,-0.056865,-0.024086
322,-0.010555,-0.072639,-0.009662
323,0.012412,-0.041091,-0.03851
324,-0.010555,-0.041091,-0.024086
325,0.035379,-0.009543,0.048033
326,0.012412,-0.025317,-0.03851
327,0.012412,-0.025317,-0.052934
328,-0.05649,-0.041091,-0.024086
329,0.035379,-0.009543,-0.024086
330,0.058346,-0.041091,0.019185
331,0.012412,-0.025317,0.004761
332,0.012412,0.006231,0.004761
333,0.035379,0.006231,0.033609
334,0.081313,0.006231,0.048033
335,0.012412,0.022005,0.062456
336,-0.010555,-0.025317,0.033609
337,-0.010555,0.006231,0.033609
338,0.035379,-0.025317,0.004761
339,0.012412,-0.009543,-0.024086
340,0.012412,0.006231,0.004761
341,0.012412,0.006231,0.004761
342,-0.010555,-0.025317,-0.009662
343,-0.033523,-0.041091,-0.024086
344,-0.079457,-0.041091,-0.03851
345,-0.033523,-0.041091,-0.024086
346,0.012412,-0.009543,-0.024086
347,-0.033523,-0.025317,0.004761
348,-0.033523,0.006231,0.019185
349,0.012412,-0.009543,0.033609
350,0.012412,0.006231,0.048033
351,0.012412,0.006231,0.033609
352,-0.010555,0.006231,-0.009662
353,0.012412,-0.041091,-0.052934
354,0.035379,-0.041091,-0.024086
355,0.035379,-0.041091,-0.03851
356,-0.010555,-0.041091,-0.052934
357,0.035379,-0.041091,-0.03851
358,0.012412,-0.025317,-0.024086
359,0.012412,-0.025317,0.004761
360,0.058346,-0.009543,0.019185
361,0.058346,0.006231,0.004761
362,0.035379,-0.009543,-0.009662
363,0.012412,0.006231,-0.024086
364,0.012412,-0.025317,-0.009662
365,-0.010555,-0.041091,-0.024086
366,0.035379,-0.025317,-0.024086
367,0.012412,-0.009543,-0.009662
368,-0.033523,-0.041091,-0.009662
369,0.035379,-0.025317,-0.009662
370,0.012412,-0.041091,0.004761
371,0.035379,-0.025317,0.033609
372,0.012412,-0.009543,0.004761
373,-0.033523,-0.009543,-0.009662
374,0.058346,-0.025317,-0.009662
375,0.012412,-0.025317,-0.009662
376,-0.033523,-0.009543,0.019185
377,-0.010555,0.006231,0.033609
378,0.012412,-0.009543,0.048033
379,0.012412,0.022005,0.062456
380,-0.010555,0.022005,0.07688
381,0.10428,0.006231,0.062456
382,0.10428,-0.025317,0.019185
383,-0.010555,-0.025317,-0.03851
384,-0.033523,-0.056865,-0.03851
385,-0.010555,-0.041091,-0.067357
386,-0.033523,-0.041091,-0.081781
387,-0.010555,-0.025317,-0.03851
388,-0.010555,-0.009543,-0.024086
389,0.035379,-0.041091,0.004761
390,0.012412,-0.009543,0.019185
391,-0.033523,0.006231,0.019185
392,-0.010555,-0.025317,0.019185
393,0.035379,0.006231,0.019185
394,0.012412,-0.025317,0.033609
395,0.058346,-0.041091,0.033609
396,-0.010555,-0.009543,0.019185
397,0.058346,0.006231,0.019185
398,0.058346,0.006231,0.019185
399,0.058346,0.006231,-0.009662
400,0.058346,-0.025317,-0.009662
401,0.012412,-0.009543,-0.009662
402,-0.033523,-0.025317,-0.081781
403,-0.05649,-0.041091,-0.067357
404,0.035379,-0.025317,-0.067357
405,0.035379,-0.025317,-0.03851
406,0.035379,-0.009543,-0.009662
407,0.035379,-0.009543,0.019185
408,-0.05649,-0.009543,0.019185
409,-0.033523,-0.009543,0.033609
410,0.058346,-0.025317,0.004761
411,-0.05649,-0.009543,0.019185
412,-0.010555,-0.009543,0.019185
413,-0.033523,-0.025317,0.004761
414,-0.010555,-0.025317,0.004761
415,-0.010555,-0.009543,0.019185
416,-0.010555,0.006231,0.004761
417,-0.033523,-0.025317,-0.009662
418,-0.010555,-0.041091,-0.024086
419,-0.010555,-0.041091,-0.03851
420,-0.010555,-0.025317,-0.052934
421,0.058346,-0.041091,-0.024086
422,-0.05649,-0.009543,0.004761
423,-0.033523,0.006231,0.019185
424,-0.010555,0.006231,0.004761
425,-0.033523,-0.025317,-0.03851
426,-0.010555,-0.025317,-0.024086
427,-0.010555,-0.009543,-0.009662
428,-0.033523,-0.009543,-0.009662
429,-0.010555,-0.009543,-0.024086
430,0.035379,0.006231,0.019185
431,-0.033523,-0.009543,0.019185
432,0.058346,0.006231,0.019185
433,0.10428,-0.009543,-0.024086
434,0.012412,-0.009543,0.004761
435,-0.033523,-0.009543,0.004761
436,0.012412,-0.025317,-0.009662
437,-0.010555,-0.025317,-0.03851
438,-0.010555,-0.025317,-0.024086
439,-0.010555,-0.025317,0.004761
440,0.035379,-0.009543,0.033609
441,0.058346,-0.009543,0.033609
442,0.035379,0.006231,0.033609
443,0.012412,-0.009543,0.048033
444,-0.05649,-0.025317,0.004761
445,-0.05649,-0.041091,-0.024086
446,0.012412,-0.025317,-0.03851
447,0.035379,0.006231,0.004761
448,0.035379,-0.009543,0.033609
449,0.035379,0.022005,0.091304
450,0.012412,0.03778,0.07688
451,-0.033523,0.022005,0.062456
452,-0.05649,-0.009543,0.004761
453,-0.05649,-0.041091,-0.052934
454,-0.033523,-0.025317,-0.024086
455,-0.05649,-0.025317,-0.009662
456,-0.033523,-0.009543,-0.009662
457,-0.010555,-0.056865,-0.067357
458,-0.033523,-0.041091,-0.110629
459,-0.079457,-0.072639,-0.125052
460,-0.05649,-0.025317,-0.096205
461,-0.079457,-0.025317,-0.052934
462,-0.079457,-0.025317,-0.03851
463,-0.010555,-0.009543,0.033609
464,0.035379,0.053554,0.148999
465,0.10428,0.069328,0.206694
466,0.081313,0.069328,0.19227
467,0.081313,0.053554,0.105728
468,0.035379,-0.009543,-0.009662
469,-0.033523,-0.072639,-0.110629
470,-0.05649,-0.088413,-0.168324
471,0.012412,-0.025317,-0.139476
472,0.012412,-0.025317,-0.067357
473,0.035379,-0.025317,-0.03851
474,0.012412,-0.025317,0.004761
475,0.012412,-0.009543,0.062456
476,0.058346,0.022005,0.07688
477,0.035379,0.022005,0.062456
478,0.012412,0.006231,0.033609
479,0.035379,0.006231,0.048033
480,0.081313,0.03778,0.07688
481,-0.010555,0.022005,0.033609
482,-0.05649,-0.025317,-0.009662
483,-0.125391,-0.104187,-0.096205
484,-0.033523,-0.088413,-0.1539
485,-0.010555,-0.072639,-0.096205
486,0.012412,-0.025317,-0.067357
487,0.035379,-0.009543,-0.03851
488,-0.010555,-0.009543,-0.024086
489,0.035379,-0.009543,0.048033
490,0.058346,0.006231,0.091304
491,0.058346,0.006231,0.019185
492,0.081313,0.006231,0.048033
493,0.035379,0.006231,0.07688
494,0.058346,0.053554,0.105728
495,-0.010555,-0.009543,0.019185
496,-0.05649,-0.025317,0.019185
497,-0.010555,-0.041091,-0.009662
498,-0.102424,-0.056865,-0.067357
499,-0.05649,-0.072639,-0.1539
500,-0.010555,-0.072639,-0.139476
501,0.035379,-0.041091,-0.081781
502,0.012412,-0.009543,-0.024086
503,0.058346,0.006231,0.07688
504,0.058346,0.022005,0.134575
505,0.081313,0.022005,0.062456
506,-0.033523,-0.025317,0.019185
507,0.012412,-0.025317,0.004761
508,0.10428,-0.025317,-0.03851
509,0.058346,-0.025317,-0.052934
510,0.012412,-0.009543,0.004761
511,0.035379,-0.025317,-0.024086
512,-0.05649,-0.072639,-0.110629
513,-0.033523,-0.056865,-0.009662
514,0.012412,-0.009543,-0.009662
515,0.10428,-0.009543,0.033609
516,0.035379,-0.009543,0.004761
517,-0.033523,-0.041091,-0.052934
518,-0.010555,-0.009543,-0.03851
519,-0.033523,-0.009543,-0.009662
520,0.058346,0.022005,0.033609
521,0.081313,0.022005,0.062456
522,0.012412,0.03778,0.134575
523,-0.079457,0.006231,0.062456
524,-0.033523,-0.025317,0.004761
525,0.058346,-0.009543,-0.052934
526,-0.033523,-0.041091,-0.139476
527,0.012412,-0.056865,-0.1539
528,-0.05649,-0.056865,-0.096205
529,0.035379,-0.025317,0.033609
530,0.081313,0.022005,0.062456
531,0.081313,0.03778,0.120151
532,0.127248,0.053554,0.134575
533,-0.033523,-0.041091,0.033609
534,-0.05649,-0.072639,0.004761
535,-0.079457,-0.088413,-0.139476
536,-0.125391,-0.119962,-0.211595
537,-0.102424,-0.056865,-0.081781
538,0.035379,0.03778,0.048033
539,0.10428,0.069328,0.163423
540,0.196149,0.11665,0.19227
541,0.196149,0.069328,0.148999
542,-0.010555,-0.041091,0.004761
543,-0.033523,-0.056865,-0.052934
544,0.035379,-0.041091,-0.052934
545,-0.010555,-0.041091,-0.052934
546,-0.079457,-0.088413,-0.125052
547,0.081313,-0.056865,-0.168324
548,0.012412,-0.088413,-0.1539
549,-0.033523,-0.056865,-0.067357
550,0.058346,0.006231,0.062456
551,0.035379,0.006231,0.062456
552,-0.033523,-0.025317,-0.009662
553,-0.05649,-0.009543,-0.052934
554,0.012412,-0.025317,0.004761
555,0.035379,0.006231,0.048033
556,0.058346,-0.009543,0.07688
557,0.035379,-0.009543,0.019185
558,0.012412,-0.009543,0.048033
559,0.035379,0.022005,-0.009662
560,0.081313,0.022005,0.062456
561,0.081313,0.069328,0.120151
562,0.127248,0.022005,0.019185
563,-0.010555,-0.072639,-0.110629
564,-0.102424,-0.088413,-0.139476
565,-0.05649,-0.056865,-0.096205
566,-0.033523,-0.009543,0.004761
567,0.081313,-0.009543,0.019185
568,0.035379,-0.025317,0.033609
569,0.10428,0.053554,0.120151
570,0.081313,0.03778,0.148999
571,0.035379,0.03778,0.105728
572,-0.010555,-0.009543,0.091304
573,0.081313,0.022005,0.048033
574,0.035379,0.006231,-0.03851
575,-0.102424,-0.056865,-0.096205
576,-0.194293,-0.104187,-0.240442
577,-0.148358,-0.15151,-0.355832
578,-0.125391,-0.167284,-0.254866
579,-0.079457,-0.088413,-0.110629
580,0.150215,-0.009543,0.033609
581,0.219116,0.085102,0.221118
582,0.288018,0.195521,0.42305
583,0.288018,0.211295,0.509593
584,0.10428,0.132424,0.350931
585,0.012412,-0.009543,0.048033
586,-0.148358,-0.15151,-0.298137
587,-0.263194,-0.23038,-0.456799
588,-0.240227,-0.15151,-0.355832
589,-0.102424,-0.088413,-0.197171
590,0.035379,0.006231,-0.024086
591,-0.010555,0.03778,0.120151
592,0.012412,0.085102,0.235541
593,0.127248,0.069328,0.221118
594,0.081313,-0.009543,0.033609
595,-0.033523,-0.056865,-0.110629
596,-0.033523,-0.056865,-0.139476
597,-0.033523,-0.041091,-0.110629
598,0.058346,0.022005,-0.024086
599,0.058346,0.022005,-0.024086
600,-0.010555,-0.009543,-0.024086
601,0.081313,0.006231,0.062456
602,0.150215,0.053554,0.19227
603,-0.05649,-0.009543,0.091304
604,-0.125391,-0.088413,0.004761
605,-0.05649,-0.072639,-0.125052
606,0.012412,-0.056865,-0.096205
607,0.081313,0.006231,0.019185
608,0.035379,0.006231,0.105728
609,0.127248,0.022005,0.148999
610,0.150215,0.022005,0.134575
611,0.265051,0.100876,0.19227
612,0.265051,0.100876,0.105728
613,0.127248,-0.009543,-0.182747
614,-0.033523,-0.119962,-0.355832
615,-0.21726,-0.135736,-0.312561
616,-0.263194,-0.056865,-0.197171
617,-0.286161,-0.056865,-0.125052
618,-0.263194,-0.088413,-0.052934
619,-0.010555,0.03778,0.120151
620,0.10428,0.069328,0.322084
621,0.127248,0.148198,0.42305
622,-0.079457,0.085102,0.322084
623,-0.125391,0.053554,0.120151
624,-0.148358,-0.025317,-0.081781
625,-0.125391,-0.072639,-0.168324
626,-0.148358,-0.104187,-0.168324
627,-0.079457,-0.104187,-0.1539
628,-0.033523,-0.104187,-0.139476
629,0.012412,-0.15151,-0.254866
630,0.10428,-0.135736,-0.197171
631,0.150215,-0.072639,-0.03851
632,0.150215,0.006231,0.105728
633,0.219116,0.053554,0.163423
634,0.127248,0.069328,0.235541
635,0.173182,0.069328,0.249965
636,0.173182,0.069328,0.221118
637,0.173182,0.085102,0.134575
638,-0.05649,-0.056865,-0.168324
639,-0.194293,-0.119962,-0.326985
640,-0.05649,-0.088413,-0.197171
641,-0.033523,-0.041091,-0.067357
642,-0.05649,-0.056865,-0.052934
643,-0.148358,-0.072639,-0.168324
644,-0.125391,-0.072639,-0.182747
645,0.012412,0.006231,-0.024086
646,0.081313,0.053554,0.177846
647,0.150215,0.085102,0.235541
648,0.081313,0.022005,0.148999
649,0.012412,-0.025317,-0.009662
650,0.081313,0.006231,-0.009662
651,0.127248,0.022005,0.004761
652,-0.033523,-0.025317,-0.03851
653,-0.010555,-0.041091,-0.110629
654,0.058346,0.022005,-0.009662
655,0.127248,0.085102,0.091304
656,0.150215,0.03778,0.07688
657,0.012412,0.03778,0.048033
658,-0.033523,0.006231,0.004761
659,-0.125391,-0.072639,0.004761
660,-0.079457,-0.025317,0.062456
661,-0.05649,-0.088413,-0.067357
662,-0.079457,-0.119962,-0.182747
663,0.012412,-0.056865,-0.254866
664,0.012412,-0.025317,-0.125052
665,0.058346,0.022005,0.048033
666,0.10428,0.022005,0.091304
667,0.10428,0.022005,0.148999
668,-0.010555,-0.009543,-0.024086
669,-0.079457,-0.135736,-0.240442
670,-0.05649,-0.104187,-0.226019
671,-0.010555,-0.104187,-0.182747
672,0.012412,-0.072639,-0.052934
673,0.035379,0.03778,0.148999
674,0.173182,0.100876,0.264389
675,0.242083,0.132424,0.278813
676,0.173182,0.100876,0.235541
677,0.012412,0.022005,0.048033
678,-0.102424,-0.009543,-0.110629
679,-0.033523,-0.056865,-0.1539
680,0.081313,-0.072639,-0.125052
681,0.150215,-0.072639,-0.182747
682,0.196149,-0.088413,-0.211595
683,0.173182,-0.104187,-0.139476
684,0.219116,-0.056865,-0.067357
685,0.173182,0.022005,0.062456
686,0.081313,0.069328,0.264389
687,0.035379,0.11665,0.30766
688,-0.010555,0.069328,0.19227
689,0.035379,-0.009543,-0.024086
690,-0.033523,-0.072639,-0.211595
691,-0.05649,0.022005,-0.096205
692,-0.171326,0.03778,-0.009662
693,-0.309129,0.006231,-0.052934
694,-0.171326,-0.041091,-0.067357
695,0.012412,-0.041091,0.033609
696,0.10428,-0.056865,0.105728
697,-0.148358,-0.088413,-0.009662
698,-0.263194,-0.104187,-0.139476
699,-0.171326,-0.041091,-0.096205
700,-0.079457,-0.009543,-0.03851
701,-0.010555,0.006231,-0.052934
702,0.081313,0.006231,-0.03851
703,0.035379,-0.025317,0.004761
704,-0.010555,-0.025317,0.091304
705,0.10428,0.03778,0.264389
706,0.173182,0.100876,0.264389
707,0.058346,0.053554,0.148999
708,-0.125391,-0.104187,-0.096205
709,-0.125391,-0.104187,-0.182747
710,-0.102424,-0.135736,-0.226019
711,-0.033523,-0.088413,-0.1539
712,0.058346,-0.025317,-0.067357
713,0.219116,0.03778,0.091304
714,0.196149,0.069328,0.264389
715,0.196149,0.053554,0.206694
