# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.828
# Requested Duration (s):,5.0
# Actual Duration (s):,5.049
# REST Calibration:,831.5250689655151,832.0950689655182,831.5147931034478
# MAX Calibration:,890.0000,884.0000,885.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.008122,-0.05963,-0.028322
1,-0.008979,-0.021098,0.009072
2,-0.008979,-0.001832,0.027769
3,0.008122,0.017434,-0.009625
4,-0.008979,-0.001832,-0.009625
5,-0.008979,-0.040364,-0.009625
6,0.008122,0.017434,0.027769
7,0.025223,0.017434,-0.009625
8,0.008122,0.017434,0.009072
9,0.008122,-0.021098,-0.028322
10,0.008122,0.0367,0.009072
11,0.008122,0.0367,0.009072
12,0.008122,0.017434,0.009072
13,0.008122,0.017434,-0.009625
14,-0.008979,-0.021098,0.027769
15,-0.008979,0.017434,-0.028322
16,0.008122,0.017434,-0.009625
17,0.008122,-0.001832,0.009072
18,0.008122,0.017434,-0.009625
19,0.025223,-0.001832,0.009072
20,-0.008979,-0.001832,0.046465
21,0.008122,0.0367,-0.009625
22,0.008122,0.0367,0.027769
23,0.008122,-0.001832,0.009072
24,0.008122,-0.021098,0.009072
25,0.008122,-0.040364,-0.028322
26,0.008122,-0.001832,0.027769
27,0.008122,-0.001832,-0.047018
28,-0.008979,0.017434,0.009072
29,-0.008979,0.055966,0.009072
30,-0.008979,-0.001832,0.046465
31,-0.008979,0.017434,0.027769
32,0.008122,-0.001832,0.009072
33,0.008122,0.017434,-0.009625
34,-0.008979,0.017434,-0.028322
35,0.008122,-0.001832,-0.028322
36,0.008122,0.0367,-0.028322
37,0.008122,0.055966,0.009072
38,0.008122,-0.001832,0.046465
39,0.008122,-0.001832,0.009072
40,0.008122,-0.078896,0.009072
41,0.008122,-0.001832,0.009072
42,0.025223,-0.001832,0.009072
43,0.008122,0.055966,-0.009625
44,-0.026081,0.017434,0.009072
45,-0.008979,-0.001832,-0.047018
46,-0.008979,-0.001832,0.009072
47,-0.026081,-0.001832,0.027769
48,0.025223,-0.001832,0.009072
49,0.025223,0.017434,0.027769
50,0.008122,0.0367,-0.009625
51,0.008122,0.017434,-0.009625
52,-0.008979,-0.001832,-0.009625
53,-0.008979,-0.001832,-0.028322
54,-0.008979,-0.001832,-0.028322
55,0.025223,-0.001832,0.027769
56,0.008122,-0.001832,0.027769
57,0.008122,-0.001832,0.009072
58,0.008122,0.017434,0.009072
59,-0.008979,-0.001832,-0.009625
60,0.025223,-0.021098,-0.009625
61,-0.008979,-0.001832,-0.009625
62,-0.026081,-0.021098,-0.028322
