# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,999.759
# Requested Duration (s):,5.0
# Actual Duration (s):,5.044
# REST Calibration:,832.0600347222207,831.6700347222207,832.6898611111126
# MAX Calibration:,886.0000,887.0000,888.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.035965,0.024037,0.023687
1,0.054504,0.005964,0.005607
2,0.054504,-0.01211,0.023687
3,-0.001113,0.024037,0.023687
4,-0.001113,0.005964,0.005607
5,-0.001113,-0.030183,0.005607
6,0.017426,0.005964,0.005607
7,-0.019652,0.005964,0.005607
8,-0.001113,0.005964,-0.012473
9,-0.001113,-0.01211,-0.012473
10,-0.019652,-0.01211,-0.030552
11,-0.001113,0.005964,-0.012473
12,-0.001113,-0.01211,-0.012473
13,-0.019652,-0.01211,-0.030552
14,-0.019652,0.005964,0.005607
15,-0.019652,-0.01211,0.005607
16,-0.001113,-0.01211,-0.012473
17,-0.001113,0.04211,0.023687
18,-0.001113,0.005964,0.023687
19,-0.001113,0.005964,0.023687
20,0.017426,0.005964,0.005607
21,-0.001113,0.005964,-0.012473
22,-0.001113,0.005964,-0.012473
23,-0.019652,-0.01211,-0.030552
24,-0.019652,-0.01211,0.005607
25,-0.001113,0.005964,0.005607
26,-0.019652,0.024037,0.005607
27,0.017426,0.005964,0.023687
28,-0.019652,0.005964,0.005607
29,-0.001113,0.005964,0.005607
30,-0.001113,-0.01211,0.005607
31,0.017426,-0.01211,0.005607
32,-0.001113,-0.01211,0.023687
33,0.017426,-0.01211,-0.012473
34,-0.019652,-0.01211,0.005607
35,-0.019652,0.005964,0.023687
36,-0.001113,0.024037,0.041767
37,-0.019652,-0.01211,0.023687
38,-0.019652,0.005964,0.005607
39,-0.001113,0.005964,0.023687
40,0.017426,0.005964,-0.012473
41,-0.001113,0.005964,-0.030552
42,-0.019652,0.005964,-0.012473
43,0.017426,0.024037,-0.012473
44,-0.001113,-0.01211,-0.012473
45,-0.001113,0.005964,-0.012473
46,0.017426,-0.01211,-0.012473
47,-0.001113,0.005964,0.005607
48,-0.019652,0.005964,0.023687
49,-0.001113,-0.01211,0.005607
50,-0.001113,0.024037,0.005607
51,-0.001113,0.005964,-0.012473
52,-0.019652,0.005964,0.005607
53,-0.001113,0.005964,0.005607
54,-0.019652,0.024037,0.023687
55,-0.001113,0.005964,0.005607
56,-0.001113,0.005964,0.005607
57,-0.001113,0.024037,-0.012473
58,-0.001113,0.005964,-0.012473
59,-0.001113,0.005964,0.005607
60,-0.001113,0.024037,0.005607
61,-0.001113,0.005964,0.023687
62,-0.019652,-0.01211,0.023687
63,-0.001113,0.005964,0.041767
64,-0.001113,0.024037,0.023687
65,-0.001113,0.005964,0.005607
66,-0.001113,-0.01211,0.023687
67,0.017426,0.096331,0.005607
68,-0.001113,0.005964,0.005607
69,-0.019652,0.005964,-0.012473
70,-0.001113,0.005964,-0.030552
71,-0.019652,0.005964,-0.030552
72,0.017426,0.005964,-0.048632
73,-0.019652,-0.01211,-0.012473
74,-0.019652,0.005964,-0.030552
75,-0.001113,0.005964,-0.030552
76,0.017426,0.024037,-0.012473
77,-0.001113,0.005964,-0.012473
78,-0.001113,0.005964,0.005607
79,-0.001113,0.005964,0.005607
80,0.017426,0.005964,0.005607
81,-0.019652,-0.01211,0.023687
82,-0.001113,0.005964,0.005607
83,-0.019652,0.024037,-0.030552
84,-0.019652,0.005964,0.005607
85,-0.001113,0.005964,0.005607
86,-0.019652,-0.01211,0.005607
87,-0.001113,0.005964,-0.012473
88,-0.001113,0.005964,-0.012473
89,-0.019652,-0.01211,-0.012473
90,-0.001113,0.024037,0.023687
91,-0.001113,0.005964,0.005607
92,-0.001113,0.024037,0.005607
93,-0.001113,0.005964,0.023687
94,-0.001113,0.024037,0.005607
95,-0.019652,0.005964,0.005607
96,-0.001113,0.005964,0.005607
97,-0.001113,0.005964,0.005607
98,-0.019652,-0.01211,0.023687
99,0.017426,0.005964,0.023687
100,-0.001113,0.005964,0.005607
101,0.017426,0.024037,-0.030552
102,-0.001113,0.005964,-0.030552
103,0.017426,-0.01211,-0.012473
104,-0.019652,-0.01211,-0.012473
105,-0.001113,-0.01211,-0.030552
106,0.017426,-0.01211,-0.012473
107,-0.001113,0.005964,-0.012473
108,0.017426,0.005964,-0.030552
109,-0.019652,0.024037,-0.012473
110,-0.019652,-0.01211,0.005607
111,-0.019652,0.005964,0.005607
112,-0.019652,0.005964,0.041767
113,-0.038191,0.005964,0.077927
114,-0.001113,0.005964,0.023687
115,0.035965,0.005964,0.005607
116,0.054504,0.024037,0.041767
117,0.054504,0.005964,0.005607
118,0.017426,0.024037,0.005607
119,0.017426,0.005964,-0.030552
120,0.035965,0.005964,-0.030552
121,-0.001113,0.024037,-0.030552
122,-0.001113,0.005964,-0.012473
123,-0.001113,0.005964,-0.030552
124,-0.019652,0.005964,-0.012473
125,-0.019652,0.024037,0.005607
126,-0.019652,0.005964,0.041767
127,-0.001113,0.024037,0.041767
128,-0.001113,0.005964,0.023687
129,0.017426,0.005964,0.005607
130,-0.001113,0.005964,0.005607
131,-0.001113,0.005964,-0.012473
132,-0.019652,0.005964,-0.048632
133,-0.001113,-0.01211,-0.030552
134,0.017426,-0.01211,-0.012473
135,0.017426,-0.01211,-0.012473
136,-0.001113,-0.01211,0.005607
137,0.017426,0.005964,0.005607
138,-0.001113,0.005964,-0.012473
139,-0.001113,0.024037,0.005607
140,-0.001113,0.024037,-0.012473
141,0.017426,0.005964,-0.012473
142,-0.001113,0.005964,-0.012473
143,0.017426,0.005964,-0.012473
144,-0.019652,0.005964,0.005607
145,-0.001113,-0.01211,0.005607
146,-0.019652,0.005964,0.023687
147,-0.019652,0.024037,0.005607
148,-0.019652,0.005964,0.041767
149,-0.038191,0.005964,0.023687
150,-0.038191,0.005964,0.005607
151,-0.019652,0.005964,0.005607
152,-0.001113,0.024037,0.005607
153,-0.019652,0.005964,0.005607
154,-0.001113,0.005964,-0.012473
155,0.017426,0.005964,-0.030552
156,-0.001113,0.005964,-0.012473
157,0.091583,0.024037,0.005607
158,-0.001113,0.024037,0.023687
159,0.017426,0.005964,0.005607
160,-0.001113,0.024037,0.023687
161,-0.001113,0.024037,0.023687
162,-0.019652,0.005964,0.023687
163,0.017426,0.005964,0.041767
164,-0.001113,0.024037,0.059847
165,0.017426,0.005964,0.023687
166,-0.038191,-0.01211,0.005607
167,-0.019652,0.005964,-0.012473
168,-0.001113,0.005964,-0.012473
169,-0.001113,0.005964,-0.030552
170,-0.019652,0.024037,-0.030552
171,-0.019652,0.005964,-0.030552
172,-0.001113,0.005964,-0.030552
173,0.017426,0.005964,-0.030552
174,-0.019652,0.005964,0.005607
175,-0.019652,0.005964,0.077927
176,-0.001113,0.005964,0.023687
177,-0.001113,0.005964,0.023687
178,-0.019652,0.005964,0.041767
179,-0.019652,-0.01211,0.041767
180,-0.001113,0.024037,0.005607
181,-0.001113,-0.01211,0.005607
182,-0.001113,0.005964,-0.012473
183,-0.001113,0.005964,-0.030552
184,-0.001113,0.005964,-0.030552
185,-0.019652,-0.01211,-0.048632
186,-0.019652,0.005964,-0.048632
187,-0.019652,0.024037,-0.012473
188,-0.001113,-0.01211,0.005607
189,-0.001113,-0.030183,0.005607
190,-0.001113,-0.01211,0.005607
191,-0.001113,0.005964,0.023687
192,-0.001113,0.005964,0.041767
193,-0.001113,0.005964,0.041767
194,-0.001113,0.005964,0.023687
195,-0.001113,0.005964,0.005607
196,-0.019652,0.005964,0.023687
197,-0.001113,0.005964,-0.012473
198,-0.001113,0.005964,0.041767
199,-0.001113,0.04211,0.041767
200,0.017426,0.005964,0.023687
201,-0.019652,0.005964,0.023687
202,-0.001113,-0.01211,0.005607
203,-0.001113,0.005964,-0.012473
204,0.017426,-0.01211,-0.012473
205,-0.001113,0.005964,-0.012473
206,-0.001113,0.024037,-0.012473
207,0.017426,0.005964,-0.012473
208,-0.019652,0.005964,0.005607
209,-0.001113,0.005964,-0.012473
210,-0.001113,-0.01211,0.005607
211,0.017426,0.005964,0.023687
212,-0.019652,0.005964,0.005607
213,-0.001113,0.005964,0.005607
214,-0.001113,0.024037,0.005607
215,-0.001113,0.005964,-0.012473
216,-0.001113,0.005964,-0.012473
217,0.017426,0.005964,-0.012473
218,-0.001113,0.005964,0.005607
219,-0.019652,0.005964,0.005607
220,-0.001113,0.005964,-0.012473
221,-0.001113,0.024037,-0.012473
222,-0.019652,-0.01211,0.005607
223,-0.019652,0.005964,-0.012473
224,0.017426,-0.01211,-0.012473
225,-0.019652,0.005964,0.023687
226,-0.001113,0.005964,0.005607
227,-0.001113,0.005964,0.005607
228,-0.001113,-0.01211,-0.012473
229,-0.001113,-0.01211,-0.012473
230,-0.001113,0.005964,-0.012473
231,-0.001113,0.005964,0.005607
232,-0.019652,0.005964,0.005607
233,0.017426,-0.01211,-0.012473
234,-0.001113,0.005964,-0.012473
235,0.017426,0.024037,-0.012473
236,-0.001113,0.005964,-0.030552
237,-0.001113,0.024037,0.023687
238,-0.001113,0.005964,0.059847
239,-0.038191,0.005964,0.023687
240,-0.001113,0.005964,0.023687
241,-0.019652,0.005964,0.023687
242,-0.019652,-0.01211,0.023687
243,-0.038191,-0.01211,-0.012473
244,-0.05673,-0.01211,-0.012473
245,-0.001113,0.005964,-0.012473
246,0.035965,0.024037,0.005607
247,0.073044,0.005964,0.005607
248,0.054504,0.024037,0.005607
249,0.017426,0.024037,0.005607
250,0.035965,0.005964,0.023687
251,-0.001113,0.005964,0.005607
252,0.035965,0.005964,0.005607
253,-0.001113,-0.01211,0.023687
254,-0.001113,0.024037,0.041767
255,0.017426,0.005964,0.023687
256,-0.001113,0.005964,0.005607
257,-0.001113,-0.01211,0.005607
258,-0.001113,-0.01211,0.005607
259,-0.019652,-0.01211,-0.012473
260,-0.019652,0.024037,0.005607
261,-0.019652,0.005964,0.023687
262,-0.019652,0.005964,0.005607
263,-0.019652,0.005964,-0.030552
264,-0.001113,0.024037,-0.012473
265,-0.001113,0.005964,-0.012473
266,-0.001113,0.005964,-0.030552
267,0.017426,-0.01211,-0.030552
268,-0.001113,0.005964,-0.012473
269,0.017426,0.005964,0.077927
270,-0.001113,0.005964,0.005607
271,0.017426,0.024037,0.005607
272,-0.001113,0.024037,0.023687
273,-0.001113,-0.01211,0.023687
274,-0.038191,0.024037,0.005607
275,-0.001113,-0.030183,-0.012473
276,-0.019652,-0.01211,0.005607
277,-0.019652,0.005964,-0.012473
278,0.017426,0.005964,-0.012473
279,0.017426,-0.01211,-0.030552
280,-0.001113,0.005964,-0.012473
281,-0.001113,-0.01211,-0.012473
282,-0.019652,0.005964,-0.012473
283,-0.001113,0.005964,0.005607
284,0.017426,0.005964,0.005607
285,0.017426,0.005964,0.023687
286,-0.001113,0.005964,0.023687
287,-0.001113,0.024037,0.005607
288,0.017426,0.005964,0.005607
289,0.017426,0.005964,0.023687
290,-0.019652,0.024037,0.023687
291,0.017426,0.005964,0.023687
292,-0.019652,0.005964,0.041767
293,0.017426,0.005964,0.023687
294,-0.001113,0.005964,0.023687
295,-0.001113,0.005964,-0.012473
296,0.017426,0.005964,-0.012473
297,-0.001113,0.005964,-0.048632
298,-0.001113,0.024037,-0.030552
299,-0.019652,0.005964,-0.012473
300,-0.001113,-0.01211,-0.012473
301,-0.001113,-0.01211,-0.012473
302,-0.019652,0.005964,0.005607
303,-0.038191,0.005964,0.023687
304,-0.001113,0.005964,0.041767
305,-0.001113,0.005964,0.023687
306,-0.001113,-0.01211,-0.012473
307,-0.001113,0.005964,-0.012473
308,0.017426,-0.01211,-0.012473
309,0.017426,-0.01211,-0.030552
310,-0.001113,0.005964,-0.012473
311,-0.019652,0.024037,-0.012473
312,-0.001113,0.005964,-0.030552
313,-0.019652,0.005964,0.005607
314,-0.001113,0.024037,0.059847
315,0.017426,0.005964,0.059847
316,-0.001113,0.005964,0.023687
