# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.011
# Requested Duration (s):,5.0
# Actual Duration (s):,5.052
# REST Calibration:,831.9749657534268,832.2800684931498,831.8001369863033
# MAX Calibration:,884.0000,892.0000,887.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.019703,0.012055,0.003621
1,-0.01874,-0.00469,-0.014495
2,-0.01874,0.012055,-0.014495
3,0.019703,0.045545,0.003621
4,0.000481,-0.00469,-0.014495
5,0.000481,-0.038179,-0.014495
6,-0.037962,-0.071669,-0.014495
7,0.000481,-0.038179,-0.050727
8,0.000481,-0.088414,-0.068843
9,-0.01874,-0.088414,-0.032611
10,-0.037962,-0.038179,-0.014495
11,-0.01874,0.012055,-0.050727
12,0.000481,0.095779,0.003621
13,0.000481,0.112524,-0.032611
14,-0.01874,0.045545,-0.014495
15,-0.01874,-0.021435,0.021737
16,-0.01874,-0.038179,0.021737
17,-0.01874,-0.038179,0.003621
18,0.019703,-0.021435,0.039853
19,-0.01874,-0.00469,0.021737
20,0.019703,-0.00469,0.021737
21,0.038924,0.012055,-0.014495
22,0.000481,0.045545,-0.032611
23,-0.01874,0.012055,-0.032611
24,-0.01874,-0.021435,-0.014495
25,0.019703,0.012055,0.003621
26,0.000481,-0.00469,0.021737
27,0.000481,0.0288,0.003621
28,0.019703,0.012055,0.021737
29,0.000481,0.012055,-0.014495
30,-0.01874,0.0288,-0.014495
31,0.000481,0.0288,0.003621
32,0.019703,0.045545,0.021737
33,0.019703,0.0288,0.021737
34,0.000481,-0.038179,0.039853
35,0.019703,-0.00469,-0.032611
36,0.000481,-0.021435,-0.014495
37,0.000481,-0.021435,-0.014495
38,0.000481,-0.00469,-0.014495
39,0.019703,-0.021435,0.003621
40,0.019703,-0.021435,0.003621
41,0.000481,-0.038179,0.021737
42,0.000481,0.0288,-0.032611
43,-0.01874,0.012055,0.003621
44,-0.01874,-0.021435,0.021737
45,0.000481,-0.00469,0.021737
46,0.000481,-0.00469,0.003621
47,-0.057183,-0.038179,-0.032611
48,-0.01874,-0.021435,0.021737
49,0.000481,-0.021435,-0.032611
50,-0.057183,-0.021435,-0.050727
51,-0.01874,-0.00469,-0.050727
52,0.000481,-0.021435,-0.050727
53,-0.01874,-0.021435,-0.032611
54,0.000481,-0.00469,0.003621
55,0.000481,-0.00469,0.021737
56,0.019703,-0.00469,0.021737
57,0.000481,-0.00469,0.039853
58,0.038924,0.012055,0.057969
59,0.038924,0.012055,0.003621
60,0.019703,0.012055,0.003621
61,0.019703,0.0288,0.021737
62,0.019703,-0.00469,-0.014495
63,-0.037962,-0.021435,-0.014495
64,-0.057183,-0.054924,-0.014495
65,-0.037962,0.012055,-0.050727
66,-0.037962,-0.00469,-0.032611
