# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.666
# Requested Duration (s):,5.0
# Actual Duration (s):,5.045
# REST Calibration:,831.9749657534268,832.2800684931498,831.8001369863033
# MAX Calibration:,884.0000,892.0000,887.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.000481,0.0288,0.021737
1,0.019703,0.012055,0.003621
2,-0.01874,-0.021435,0.039853
3,0.000481,0.012055,0.003621
4,-0.01874,-0.00469,0.003621
5,0.000481,0.012055,0.003621
6,0.000481,-0.00469,-0.032611
7,0.019703,0.012055,0.003621
8,0.000481,0.0288,-0.014495
9,-0.037962,-0.00469,0.003621
10,0.000481,0.012055,0.021737
11,0.019703,-0.00469,0.021737
12,0.019703,0.0288,0.021737
13,0.000481,-0.00469,-0.014495
14,-0.01874,-0.00469,0.021737
15,-0.037962,0.012055,-0.050727
16,-0.01874,-0.00469,0.039853
17,0.000481,-0.00469,0.021737
18,0.019703,0.012055,0.039853
19,-0.01874,0.0288,-0.014495
20,0.000481,-0.00469,-0.050727
21,0.019703,0.012055,0.003621
22,0.000481,0.012055,0.003621
23,0.000481,0.012055,0.021737
24,0.000481,-0.00469,0.039853
25,0.000481,-0.00469,0.039853
26,0.000481,0.012055,-0.014495
27,0.019703,0.0288,0.003621
28,-0.01874,0.012055,0.003621
29,0.000481,0.012055,-0.032611
30,-0.037962,0.012055,0.021737
31,0.000481,0.0288,0.021737
32,0.000481,0.012055,0.021737
33,0.019703,0.012055,0.039853
34,0.000481,-0.00469,0.003621
35,-0.01874,-0.038179,-0.014495
36,-0.037962,-0.021435,-0.050727
37,-0.01874,0.012055,-0.032611
38,-0.01874,0.012055,0.003621
39,0.000481,0.012055,0.057969
40,0.000481,0.012055,-0.014495
41,0.000481,0.012055,0.003621
42,-0.01874,0.012055,-0.014495
43,0.019703,-0.00469,-0.032611
44,-0.01874,0.0288,0.003621
45,0.019703,-0.00469,-0.050727
46,0.000481,0.012055,-0.014495
47,0.019703,0.012055,-0.014495
48,0.000481,-0.00469,-0.032611
49,0.000481,0.012055,0.021737
50,0.000481,0.0288,0.003621
51,-0.01874,-0.021435,0.003621
52,0.000481,0.012055,0.057969
53,-0.01874,0.012055,0.021737
54,0.000481,-0.021435,-0.014495
55,0.000481,-0.021435,0.003621
56,0.000481,-0.00469,0.003621
57,0.000481,-0.00469,-0.014495
58,-0.01874,-0.021435,-0.014495
59,0.019703,-0.00469,-0.014495
60,0.000481,0.012055,0.021737
61,0.000481,0.012055,0.039853
62,-0.01874,0.012055,0.021737
63,0.000481,-0.00469,-0.014495
64,0.000481,-0.00469,-0.014495
65,-0.01874,-0.00469,-0.014495
66,-0.01874,0.012055,-0.014495
67,0.019703,-0.00469,-0.014495
68,0.000481,0.012055,0.021737
69,0.000481,-0.00469,0.057969
70,0.000481,0.012055,0.039853
71,0.000481,0.012055,0.003621
72,0.038924,-0.00469,-0.032611
73,-0.01874,0.012055,-0.014495
74,0.000481,-0.00469,0.021737
75,0.000481,0.012055,0.039853
76,0.000481,-0.00469,0.021737
77,0.000481,0.012055,0.057969
78,-0.01874,0.0288,0.003621
79,-0.01874,-0.00469,0.003621
80,-0.01874,-0.00469,-0.032611
81,0.000481,-0.00469,-0.050727
82,-0.01874,-0.021435,0.003621
83,0.019703,0.0288,-0.014495
84,0.000481,-0.00469,0.021737
85,0.000481,0.012055,0.021737
86,0.000481,0.012055,0.003621
87,-0.01874,-0.021435,0.003621
88,0.000481,0.0288,-0.032611
89,0.019703,0.012055,-0.014495
90,-0.01874,-0.00469,-0.032611
91,-0.037962,0.045545,0.021737
92,-0.01874,-0.021435,-0.032611
93,0.000481,-0.00469,-0.050727
94,-0.01874,0.012055,-0.050727
95,0.000481,0.012055,-0.032611
96,0.000481,0.0288,0.003621
97,-0.01874,-0.021435,0.021737
98,0.000481,0.012055,0.057969
99,0.000481,0.012055,0.021737
100,0.000481,-0.00469,-0.014495
101,0.000481,-0.00469,-0.050727
102,0.000481,0.012055,0.003621
103,-0.01874,0.012055,-0.014495
104,0.000481,-0.021435,0.003621
105,-0.01874,0.0288,-0.014495
106,-0.01874,0.0288,0.003621
107,0.000481,-0.021435,0.021737
108,0.000481,0.012055,0.021737
109,0.019703,0.012055,0.021737
110,0.000481,0.012055,-0.014495
111,-0.01874,-0.00469,-0.014495
112,0.000481,-0.00469,0.021737
113,0.000481,0.012055,0.021737
114,-0.01874,-0.00469,0.076085
115,0.019703,0.012055,0.057969
116,0.000481,0.012055,-0.014495
117,0.019703,-0.021435,-0.032611
118,0.000481,-0.00469,0.003621
119,-0.01874,-0.00469,-0.032611
120,0.000481,0.012055,-0.050727
121,-0.01874,0.0288,-0.032611
122,0.000481,-0.00469,0.021737
123,-0.01874,-0.00469,0.039853
124,-0.01874,-0.00469,-0.014495
125,0.019703,0.012055,0.003621
126,-0.01874,0.012055,0.039853
127,0.000481,-0.021435,0.021737
128,0.000481,-0.00469,0.057969
129,0.000481,-0.00469,-0.032611
130,0.019703,-0.00469,-0.032611
131,0.000481,-0.021435,-0.014495
132,0.019703,0.012055,-0.014495
133,0.000481,0.012055,0.021737
134,0.000481,0.045545,0.021737
135,0.000481,0.012055,0.039853
136,0.019703,0.012055,0.021737
137,0.000481,0.0288,-0.032611
138,-0.01874,0.012055,0.003621
139,-0.01874,-0.00469,-0.050727
140,0.000481,0.012055,-0.050727
141,-0.01874,-0.00469,-0.050727
142,-0.01874,0.012055,-0.014495
143,0.000481,-0.00469,0.021737
144,0.000481,0.012055,0.039853
145,0.000481,0.045545,0.039853
146,0.000481,-0.00469,-0.032611
147,0.000481,-0.00469,-0.068843
148,-0.01874,-0.00469,-0.014495
149,0.019703,0.0288,-0.032611
150,-0.01874,-0.00469,0.003621
151,0.019703,-0.00469,0.003621
152,0.000481,0.012055,0.021737
153,-0.01874,0.012055,0.003621
154,0.000481,0.012055,0.039853
155,-0.01874,-0.00469,-0.032611
156,0.000481,-0.00469,-0.014495
157,-0.01874,0.012055,0.039853
158,-0.01874,-0.00469,0.039853
159,-0.01874,-0.00469,0.003621
160,0.000481,-0.00469,-0.014495
161,0.038924,0.012055,-0.014495
162,0.000481,0.045545,0.003621
163,0.019703,0.012055,0.003621
164,0.000481,-0.00469,0.021737
165,0.019703,0.012055,0.003621
166,0.000481,0.012055,0.003621
167,-0.01874,-0.00469,-0.032611
168,0.019703,-0.00469,-0.032611
169,0.038924,-0.021435,-0.014495
170,0.000481,0.012055,0.039853
171,-0.01874,-0.021435,-0.032611
172,0.000481,0.012055,0.021737
173,-0.01874,-0.021435,0.039853
174,-0.01874,-0.00469,0.057969
175,-0.01874,0.012055,0.021737
176,-0.01874,0.012055,-0.014495
177,0.000481,-0.021435,-0.032611
178,-0.01874,0.045545,-0.014495
179,-0.01874,0.012055,0.003621
180,0.000481,-0.00469,0.021737
181,0.000481,0.079034,0.057969
182,0.000481,0.045545,0.003621
183,-0.01874,0.012055,-0.014495
184,0.000481,0.012055,-0.032611
185,-0.01874,-0.00469,-0.050727
186,-0.01874,0.012055,0.003621
187,-0.01874,0.012055,0.039853
188,0.000481,0.012055,0.057969
189,0.000481,-0.00469,0.039853
190,-0.01874,0.012055,0.021737
191,0.000481,0.012055,-0.014495
192,0.019703,0.0288,-0.032611
193,-0.01874,0.045545,0.003621
194,0.000481,0.0288,0.021737
195,0.000481,-0.00469,0.003621
196,0.000481,0.012055,0.003621
197,0.000481,0.045545,-0.032611
198,0.019703,-0.021435,-0.050727
199,0.000481,-0.00469,-0.014495
200,-0.01874,0.012055,0.021737
201,0.000481,0.012055,0.039853
202,0.000481,-0.021435,0.003621
203,0.000481,-0.021435,0.021737
204,0.000481,0.045545,-0.014495
205,0.019703,0.012055,0.003621
206,-0.01874,0.012055,-0.032611
207,0.000481,0.012055,-0.014495
208,-0.037962,0.012055,-0.014495
209,0.000481,0.012055,0.094201
210,0.000481,-0.00469,0.021737
211,-0.01874,0.012055,0.021737
212,0.000481,0.0288,0.003621
213,0.000481,-0.00469,0.003621
