# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.228
# Requested Duration (s):,5.0
# Actual Duration (s):,5.049
# REST Calibration:,831.9749657534268,832.2800684931498,831.8001369863033
# MAX Calibration:,884.0000,892.0000,887.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.000481,-0.00469,-0.014495
1,0.000481,-0.00469,0.003621
2,0.000481,0.0288,0.021737
3,0.019703,-0.00469,-0.032611
4,0.000481,0.012055,0.039853
5,0.000481,-0.00469,-0.014495
6,0.000481,-0.021435,0.021737
7,-0.037962,0.012055,0.039853
8,0.019703,0.012055,0.057969
9,0.000481,-0.00469,0.021737
10,0.000481,-0.00469,0.039853
11,0.000481,-0.021435,-0.032611
12,0.000481,0.0288,-0.014495
13,0.000481,0.012055,0.021737
14,-0.01874,-0.00469,-0.032611
15,0.000481,-0.00469,0.021737
16,0.000481,-0.038179,0.039853
17,0.000481,-0.021435,0.003621
18,-0.01874,-0.021435,0.039853
19,-0.01874,-0.00469,0.057969
20,0.019703,-0.021435,0.021737
21,0.000481,-0.00469,-0.050727
22,0.000481,-0.00469,-0.014495
23,0.019703,0.012055,-0.050727
24,0.019703,-0.021435,0.003621
25,0.000481,-0.038179,0.039853
26,-0.037962,-0.054924,0.021737
27,-0.01874,-0.054924,0.003621
28,0.000481,-0.021435,-0.014495
29,-0.01874,0.012055,-0.032611
30,-0.01874,0.045545,-0.032611
31,0.000481,0.095779,-0.014495
32,0.000481,0.06229,-0.032611
33,0.038924,0.095779,0.039853
34,0.019703,0.06229,0.039853
35,0.000481,0.079034,0.021737
36,-0.01874,0.0288,0.039853
37,0.019703,0.012055,0.039853
38,0.019703,-0.00469,0.003621
39,-0.01874,-0.00469,0.003621
40,0.019703,0.012055,0.003621
41,0.019703,0.012055,0.003621
42,0.000481,-0.038179,0.003621
43,0.038924,0.012055,0.039853
44,0.019703,0.012055,0.021737
45,-0.01874,0.012055,0.039853
46,-0.01874,-0.00469,-0.014495
47,0.019703,-0.021435,-0.032611
48,0.019703,0.012055,-0.050727
49,-0.037962,0.012055,-0.014495
50,0.000481,0.012055,-0.032611
51,0.000481,-0.021435,0.021737
52,-0.01874,0.0288,0.076085
53,0.019703,-0.021435,0.003621
54,0.000481,-0.021435,-0.014495
55,0.000481,0.012055,0.003621
56,0.038924,-0.00469,-0.014495
57,0.019703,-0.038179,0.003621
58,0.000481,-0.021435,-0.032611
59,-0.01874,-0.038179,0.003621
60,-0.01874,0.012055,0.003621
61,-0.037962,0.0288,0.003621
62,-0.01874,0.012055,-0.032611
63,0.000481,0.045545,0.003621
64,0.000481,0.012055,-0.032611
65,0.000481,0.0288,-0.068843
66,0.019703,0.045545,-0.014495
67,0.038924,0.0288,-0.032611
68,0.000481,0.012055,0.003621
69,0.000481,-0.00469,0.021737
70,-0.037962,0.012055,0.003621
71,0.000481,0.012055,0.021737
72,0.000481,-0.038179,0.021737
73,0.000481,0.012055,-0.014495
74,0.000481,0.012055,-0.014495
75,0.000481,-0.00469,-0.014495
76,0.000481,0.012055,-0.050727
77,0.019703,0.012055,0.021737
78,0.000481,0.0288,0.057969
79,-0.01874,0.012055,0.003621
80,0.019703,-0.00469,0.021737
81,0.000481,-0.00469,0.003621
82,-0.01874,0.012055,-0.032611
83,0.000481,-0.021435,0.003621
84,0.000481,-0.021435,-0.050727
85,0.000481,0.012055,-0.050727
86,-0.037962,-0.00469,0.021737
87,-0.01874,0.012055,0.003621
88,0.000481,0.012055,0.003621
89,0.000481,-0.00469,0.039853
90,0.000481,0.012055,-0.032611
91,0.019703,-0.00469,-0.014495
92,-0.01874,0.0288,-0.014495
93,0.000481,0.0288,-0.014495
94,0.000481,-0.00469,0.039853
95,0.019703,-0.00469,0.021737
96,-0.01874,-0.00469,0.003621
97,-0.01874,0.012055,-0.032611
98,-0.01874,-0.00469,0.039853
99,0.000481,0.012055,0.003621
100,-0.01874,-0.00469,-0.032611
101,-0.01874,-0.021435,0.003621
102,-0.01874,-0.054924,0.003621
103,0.000481,-0.038179,0.021737
104,0.000481,-0.038179,0.057969
105,0.019703,-0.00469,0.021737
106,0.019703,-0.00469,0.003621
107,0.019703,-0.00469,0.003621
108,-0.01874,0.0288,-0.014495
109,-0.01874,0.0288,0.021737
110,0.019703,0.045545,-0.014495
111,0.000481,0.0288,-0.014495
112,0.019703,0.0288,0.003621
113,0.000481,-0.00469,0.021737
114,0.000481,-0.038179,0.003621
115,0.019703,-0.038179,0.039853
116,0.019703,-0.00469,0.057969
117,-0.01874,0.012055,-0.014495
118,0.000481,-0.00469,0.039853
119,-0.01874,0.0288,-0.032611
120,0.000481,0.06229,0.003621
121,0.000481,0.079034,0.003621
122,0.000481,0.0288,0.003621
123,0.019703,-0.038179,0.003621
124,0.000481,-0.054924,-0.014495
125,0.000481,-0.038179,0.003621
126,0.000481,-0.038179,-0.032611
127,0.000481,-0.021435,-0.032611
128,-0.01874,-0.00469,-0.050727
129,0.000481,0.012055,-0.032611
130,-0.01874,0.0288,-0.014495
131,-0.01874,0.012055,-0.014495
132,0.000481,0.045545,0.021737
133,0.000481,0.012055,0.021737
134,0.019703,-0.00469,-0.014495
135,0.019703,0.012055,-0.014495
136,0.000481,-0.00469,-0.032611
137,-0.01874,-0.00469,-0.050727
138,0.000481,-0.00469,-0.032611
139,-0.01874,-0.00469,0.057969
140,0.038924,-0.00469,0.039853
141,0.000481,0.012055,0.039853
142,0.019703,0.012055,-0.014495
143,0.000481,-0.00469,0.003621
144,0.000481,-0.00469,0.039853
145,0.019703,-0.021435,-0.032611
146,0.000481,-0.021435,0.003621
147,0.019703,0.012055,0.021737
148,0.000481,0.012055,0.003621
149,-0.01874,0.0288,0.021737
150,0.000481,0.045545,0.021737
151,0.000481,0.012055,-0.032611
152,-0.01874,-0.00469,-0.050727
153,0.000481,0.012055,0.003621
154,0.000481,0.012055,0.003621
155,-0.01874,0.012055,0.039853
156,-0.01874,-0.00469,0.021737
157,-0.01874,-0.00469,-0.014495
158,0.000481,0.0288,0.003621
159,0.019703,-0.00469,0.039853
160,-0.01874,0.012055,-0.014495
161,-0.01874,0.012055,0.003621
162,0.000481,-0.00469,-0.032611
163,-0.037962,-0.00469,-0.050727
164,0.000481,-0.021435,-0.014495
165,0.019703,0.012055,0.039853
166,0.019703,0.012055,0.039853
167,-0.01874,0.012055,0.021737
168,0.000481,-0.00469,0.003621
169,0.000481,-0.021435,0.021737
170,0.000481,-0.00469,0.039853
171,0.019703,-0.021435,0.021737
172,0.000481,-0.00469,0.021737
173,0.000481,-0.00469,0.003621
174,0.019703,-0.00469,-0.014495
175,0.000481,0.012055,-0.014495
176,-0.01874,-0.00469,-0.032611
177,0.000481,-0.038179,-0.068843
178,0.000481,-0.00469,-0.068843
179,0.000481,-0.021435,-0.032611
180,0.000481,-0.021435,-0.014495
181,-0.01874,-0.021435,-0.032611
182,-0.01874,-0.00469,0.021737
183,-0.01874,-0.021435,-0.032611
184,0.000481,-0.021435,0.021737
185,0.000481,-0.021435,0.003621
186,0.019703,-0.038179,0.021737
187,0.000481,-0.021435,0.003621
188,0.000481,0.012055,0.021737
189,0.000481,0.012055,-0.014495
190,0.019703,0.012055,0.003621
191,0.000481,0.012055,0.003621
192,-0.01874,0.012055,-0.014495
193,0.000481,0.0288,0.003621
194,0.000481,0.0288,0.003621
195,0.000481,0.0288,-0.014495
196,-0.01874,-0.00469,0.021737
197,0.000481,-0.00469,-0.014495
198,0.000481,-0.00469,-0.068843
199,0.000481,-0.00469,-0.014495
200,0.000481,-0.00469,-0.032611
201,-0.01874,-0.00469,0.021737
202,-0.01874,0.012055,0.021737
203,-0.01874,-0.021435,0.021737
204,0.000481,-0.021435,-0.014495
205,0.000481,-0.00469,0.057969
206,0.000481,-0.00469,0.003621
207,0.000481,0.012055,-0.014495
208,0.000481,-0.00469,0.039853
209,0.019703,0.012055,-0.014495
210,0.000481,0.0288,0.021737
211,0.019703,-0.021435,0.076085
212,0.000481,-0.00469,0.003621
213,0.000481,-0.038179,0.003621
214,-0.01874,-0.038179,-0.050727
215,-0.01874,-0.054924,-0.032611
216,-0.01874,-0.038179,-0.068843
217,-0.037962,-0.054924,-0.014495
218,-0.01874,-0.00469,-0.068843
219,0.000481,0.012055,-0.050727
220,-0.01874,0.0288,0.039853
221,-0.01874,0.045545,-0.032611
222,0.000481,0.045545,0.039853
223,0.019703,0.045545,0.039853
224,0.019703,0.06229,-0.014495
225,0.000481,0.045545,0.003621
226,0.000481,0.0288,-0.014495
227,0.000481,-0.00469,0.003621
228,-0.01874,-0.00469,-0.014495
229,-0.01874,-0.00469,0.021737
230,0.000481,-0.038179,-0.014495
231,0.000481,-0.021435,0.039853
232,0.000481,-0.021435,-0.014495
233,0.000481,-0.021435,-0.050727
234,0.000481,-0.038179,0.003621
235,-0.01874,-0.038179,-0.014495
236,0.000481,0.0288,0.003621
237,0.000481,0.045545,0.021737
238,0.019703,0.0288,0.039853
239,0.019703,0.0288,0.021737
240,0.019703,0.0288,0.057969
241,0.000481,0.0288,0.003621
242,0.019703,0.012055,-0.032611
243,-0.01874,0.012055,0.003621
244,0.000481,-0.021435,-0.032611
245,0.000481,-0.021435,0.021737
246,0.019703,-0.021435,0.021737
247,0.000481,-0.021435,0.003621
248,0.000481,-0.038179,0.021737
249,0.000481,-0.00469,0.003621
250,0.000481,0.045545,-0.014495
251,0.019703,0.0288,-0.014495
252,-0.01874,0.0288,0.003621
253,-0.01874,0.0288,-0.014495
254,-0.01874,0.012055,0.039853
255,0.000481,0.0288,0.057969
256,0.000481,-0.00469,0.003621
257,0.000481,-0.00469,0.039853
258,0.000481,-0.00469,-0.032611
259,0.000481,-0.021435,-0.050727
260,0.019703,-0.038179,-0.068843
261,0.000481,-0.038179,-0.032611
262,0.000481,-0.021435,-0.050727
263,-0.01874,-0.021435,-0.014495
264,-0.01874,0.012055,0.003621
265,-0.01874,-0.021435,-0.014495
266,-0.01874,0.0288,0.003621
267,-0.01874,0.012055,-0.014495
268,0.000481,-0.00469,-0.032611
269,-0.01874,-0.00469,0.003621
270,0.000481,-0.021435,-0.014495
271,0.000481,-0.00469,0.003621
272,0.000481,0.012055,0.039853
273,0.000481,0.012055,0.039853
274,-0.01874,0.045545,0.076085
275,0.000481,0.045545,0.021737
276,0.000481,0.012055,0.021737
277,0.019703,0.012055,-0.014495
