# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.401
# Requested Duration (s):,5.0
# Actual Duration (s):,5.046
# REST Calibration:,831.9749657534268,832.2800684931498,831.8001369863033
# MAX Calibration:,884.0000,892.0000,887.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,0.000481,-0.00469,0.003621
1,0.000481,-0.021435,-0.014495
2,0.000481,0.0288,0.003621
3,-0.01874,-0.00469,0.003621
4,-0.037962,-0.021435,-0.014495
5,-0.037962,0.012055,-0.032611
6,0.000481,-0.021435,-0.014495
7,0.000481,0.0288,0.039853
8,0.019703,0.012055,-0.068843
9,0.000481,-0.00469,0.021737
10,-0.01874,-0.00469,0.021737
11,-0.01874,0.0288,-0.032611
12,0.019703,0.012055,0.039853
13,0.000481,-0.00469,0.039853
14,0.019703,0.012055,0.021737
15,-0.01874,-0.00469,-0.014495
16,0.000481,0.012055,-0.014495
17,0.000481,-0.00469,-0.032611
18,0.000481,-0.00469,-0.032611
19,0.000481,-0.00469,0.021737
20,-0.01874,-0.021435,0.003621
21,-0.01874,-0.021435,-0.032611
22,0.000481,-0.021435,0.003621
23,0.000481,-0.00469,0.003621
24,0.000481,0.012055,-0.032611
25,0.000481,0.0288,0.003621
26,0.000481,0.0288,0.003621
27,-0.01874,0.012055,0.039853
28,0.000481,0.012055,0.039853
29,0.000481,-0.00469,0.057969
30,0.000481,-0.00469,-0.032611
31,0.000481,-0.021435,-0.032611
32,0.000481,-0.00469,-0.050727
33,0.000481,0.0288,-0.032611
34,0.000481,-0.00469,0.057969
35,0.000481,-0.00469,0.021737
36,0.000481,-0.021435,0.057969
37,0.000481,-0.00469,0.021737
38,0.000481,-0.00469,0.003621
39,0.000481,0.0288,0.003621
40,-0.01874,-0.00469,-0.050727
41,0.000481,-0.00469,-0.032611
42,-0.01874,0.012055,-0.014495
43,-0.01874,-0.00469,0.003621
44,0.000481,0.012055,-0.050727
45,0.019703,-0.00469,-0.032611
46,0.000481,-0.00469,0.039853
47,0.000481,0.012055,0.057969
48,0.019703,-0.021435,0.021737
49,-0.01874,0.012055,0.039853
50,0.000481,0.012055,-0.014495
51,0.000481,0.012055,0.003621
52,0.000481,0.012055,-0.032611
53,-0.01874,-0.021435,-0.014495
54,-0.01874,0.012055,-0.014495
55,0.000481,-0.00469,-0.014495
56,-0.01874,0.012055,0.021737
57,-0.01874,-0.00469,0.057969
58,0.019703,0.012055,0.021737
59,0.000481,0.012055,0.021737
60,-0.01874,-0.00469,0.021737
61,-0.01874,-0.00469,-0.032611
62,-0.01874,-0.00469,-0.050727
63,0.000481,-0.021435,0.003621
64,0.000481,0.012055,0.021737
65,0.000481,0.012055,0.021737
66,0.000481,0.012055,0.003621
67,0.000481,0.012055,-0.014495
68,0.000481,-0.00469,-0.050727
69,0.000481,-0.00469,0.021737
70,0.000481,-0.00469,0.003621
71,0.000481,0.012055,-0.014495
72,0.019703,-0.00469,-0.050727
73,0.000481,-0.00469,-0.032611
74,-0.01874,-0.00469,0.003621
75,0.019703,0.012055,-0.014495
76,-0.01874,-0.00469,-0.014495
77,0.019703,-0.00469,0.021737
78,0.019703,-0.021435,0.021737
79,0.000481,-0.00469,-0.014495
80,-0.01874,-0.00469,-0.032611
81,-0.01874,-0.00469,-0.014495
82,0.000481,-0.021435,-0.032611
83,0.000481,-0.00469,-0.032611
84,0.019703,0.012055,0.021737
85,0.019703,0.012055,0.003621
86,0.019703,0.012055,0.039853
87,-0.037962,-0.00469,0.021737
88,-0.01874,-0.00469,-0.014495
89,-0.01874,0.045545,-0.014495
90,0.000481,0.0288,0.021737
91,0.019703,0.0288,0.039853
92,0.000481,-0.00469,0.039853
93,0.019703,-0.021435,0.057969
94,0.000481,0.0288,0.021737
95,0.000481,-0.021435,-0.050727
96,0.000481,0.012055,-0.050727
97,-0.01874,-0.00469,0.003621
98,0.000481,-0.00469,0.021737
99,0.000481,0.012055,0.003621
100,-0.01874,0.012055,0.021737
101,-0.01874,0.012055,-0.014495
102,-0.01874,0.012055,-0.014495
103,0.000481,-0.00469,-0.032611
104,0.000481,-0.021435,0.021737
105,-0.01874,-0.021435,0.039853
106,0.019703,-0.00469,0.003621
