# Requested Sampling Rate (Hz):,1000
# Actual Sampling Rate (Hz):,998.754
# Requested Duration (s):,5.0
# Actual Duration (s):,5.048
# REST Calibration:,830.1050347222211,832.3250694444425,834.079930555557
# MAX Calibration:,888.0000,890.0000,886.0000
# Normalization: MVC-based  (x_norm = (x - REST) / (MAX - REST))
sample_idx,EMG1,EMG2,EMG3
0,-0.001814,-0.005636,-0.001539
1,0.015458,-0.005636,-0.001539
2,-0.03636,0.011702,-0.001539
3,-0.019087,-0.005636,-0.001539
4,-0.019087,0.011702,0.017721
5,-0.019087,0.011702,-0.0208
6,-0.001814,0.029041,-0.001539
7,-0.019087,-0.005636,-0.001539
8,0.015458,-0.005636,0.017721
9,-0.001814,-0.022975,-0.001539
10,-0.019087,0.081057,-0.0208
11,-0.001814,-0.022975,0.017721
12,-0.019087,-0.022975,-0.001539
13,-0.019087,0.029041,-0.001539
14,-0.019087,-0.005636,-0.001539
15,0.032731,0.011702,-0.001539
16,-0.001814,0.029041,-0.001539
17,0.015458,0.029041,-0.001539
18,-0.019087,0.011702,-0.001539
19,-0.001814,0.011702,0.017721
20,-0.019087,0.011702,-0.0208
21,-0.001814,0.011702,-0.0208
22,-0.019087,0.011702,-0.001539
23,-0.001814,0.011702,-0.0208
24,0.015458,0.011702,-0.0208
25,-0.001814,0.011702,-0.001539
26,-0.001814,-0.005636,-0.001539
27,-0.001814,-0.022975,-0.001539
28,-0.03636,-0.022975,-0.0208
29,-0.019087,-0.022975,-0.001539
30,-0.001814,0.011702,-0.001539
31,0.015458,0.011702,-0.001539
32,-0.001814,0.011702,-0.001539
33,-0.019087,0.029041,-0.001539
34,0.015458,0.063718,-0.001539
35,0.015458,0.029041,-0.001539
36,0.015458,0.011702,-0.001539
37,-0.019087,0.011702,-0.001539
38,-0.001814,-0.022975,-0.001539
39,-0.001814,-0.022975,-0.001539
40,-0.03636,-0.040313,-0.001539
41,-0.019087,-0.040313,-0.001539
42,-0.001814,-0.005636,-0.0208
43,0.015458,-0.005636,-0.001539
44,-0.001814,-0.005636,-0.001539
45,-0.001814,0.011702,-0.001539
46,-0.019087,0.011702,-0.001539
47,-0.001814,0.011702,-0.0208
48,-0.019087,0.011702,-0.001539
49,-0.001814,-0.005636,-0.001539
50,-0.001814,-0.005636,-0.0208
51,-0.019087,-0.005636,-0.001539
52,0.015458,-0.022975,-0.001539
53,-0.001814,-0.022975,-0.001539
54,-0.019087,-0.005636,-0.001539
55,-0.019087,0.029041,-0.001539
56,-0.001814,0.011702,0.017721
57,0.015458,0.029041,-0.0208
58,-0.001814,0.011702,0.017721
59,-0.001814,-0.005636,-0.001539
60,0.015458,0.011702,-0.001539
61,-0.019087,0.011702,-0.001539
62,-0.019087,0.011702,-0.001539
63,-0.019087,0.029041,0.017721
64,0.015458,0.029041,-0.001539
